feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,model_layer,model_layer_depth,mean_train,mean_test,n_subjects,rank_by_mean_train,rank_by_mean_test,selection_rule
coat_lite_tiny_classification,coat_lite_tiny_classification,coat_lite_tiny,classification,imagenet,coat_lite_tiny,Transformer,279.0,CoaT-Lite-Tiny,srpr,ConvPosEnc-19,0.7670250896057348,0.3714798098982437,0.3812144303304659,4,1,1,highest_mean_train_score_across_subjects
coat_lite_tiny_classification,coat_lite_tiny_classification,coat_lite_tiny,classification,imagenet,coat_lite_tiny,Transformer,279.0,CoaT-Lite-Tiny,wrsa,LayerNorm-18,0.8422939068100358,0.6879608814246403,0.6719221304268195,4,1,1,highest_mean_test_score_across_subjects_posthoc
coat_lite_tiny_classification,coat_lite_tiny_classification,coat_lite_tiny,classification,imagenet,coat_lite_tiny,Transformer,279.0,CoaT-Lite-Tiny,wrsa,LayerNorm-18,0.8422939068100358,0.6879608814246403,0.6719221304268195,4,1,1,highest_mean_train_score_across_subjects
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,crsa,Linear-46,0.6210045662100456,0.338577141455507,0.34505962631261977,4,1,1,highest_mean_test_score_across_subjects_posthoc
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,crsa,Linear-46,0.6210045662100456,0.338577141455507,0.34505962631261977,4,1,1,highest_mean_train_score_across_subjects
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,srpr,Linear-53,0.726027397260274,0.3562142243697154,0.3628293103549796,4,2,1,highest_mean_test_score_across_subjects_posthoc
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,srpr,LayerNorm-18,0.7214611872146118,0.35644839032468795,0.362797469892731,4,1,2,highest_mean_train_score_across_subjects
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,wrsa,Linear-62,0.8584474885844748,0.6662122449447001,0.6517737791374358,4,1,1,highest_mean_test_score_across_subjects_posthoc
convit_base_classification,convit_base_classification,convit_base,classification,imagenet,convit_base,Hybrid,219.0,ConViT-B,wrsa,Linear-62,0.8584474885844748,0.6662122449447001,0.6517737791374358,4,1,1,highest_mean_train_score_across_subjects
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,crsa,LayerNorm-19,0.7625570776255708,0.2862453519652212,0.2964387963899165,4,8,1,highest_mean_test_score_across_subjects_posthoc
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,crsa,Linear-52,0.7031963470319634,0.2952163012841136,0.29389818563200787,4,1,2,highest_mean_train_score_across_subjects
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,srpr,LayerNorm-18,0.7214611872146118,0.35921953211608587,0.36494419281378543,4,2,1,highest_mean_test_score_across_subjects_posthoc
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,srpr,LayerNorm-20,0.8036529680365296,0.35929578422027436,0.3622493011517833,4,1,3,highest_mean_train_score_across_subjects
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,wrsa,LayerNorm-20,0.8036529680365296,0.6603005135655363,0.6387230053466091,4,4,1,highest_mean_test_score_across_subjects_posthoc
convit_tiny_classification,convit_tiny_classification,convit_tiny,classification,imagenet,convit_tiny,Hybrid,219.0,ConViT-T,wrsa,LayerNorm-21,0.8447488584474886,0.6629449940770442,0.6265754615997416,4,1,11,highest_mean_train_score_across_subjects
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,crsa,AdaptiveAvgPool2d-1,0.9827586206896552,0.3377706097853659,0.34660609355420996,4,7,1,highest_mean_test_score_across_subjects_posthoc
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,crsa,Conv2d-50,0.7413793103448276,0.3689569177008309,0.33766223895664904,4,1,4,highest_mean_train_score_across_subjects
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,srpr,Conv2d-56,0.8318965517241379,0.375360393726814,0.3795129055491639,4,1,1,highest_mean_test_score_across_subjects_posthoc
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,srpr,Conv2d-56,0.8318965517241379,0.375360393726814,0.3795129055491639,4,1,1,highest_mean_train_score_across_subjects
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,wrsa,BatchNorm2d-58,0.8706896551724138,0.6899137273056005,0.6806445472338711,4,5,1,highest_mean_test_score_across_subjects_posthoc
convmixer_768_32_classification,convmixer_768_32_classification,convmixer_768_32,classification,imagenet,convmixer_768_32,Hybrid,232.0,ConvMixer-768-32,wrsa,Conv2d-60,0.8922413793103449,0.6950608185229114,0.6785411228247977,4,1,2,highest_mean_train_score_across_subjects
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,crsa,Conv2d-24,0.5497382198952879,0.2952215718477891,0.30039504898002567,4,2,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,crsa,Conv2d-22,0.4973821989528796,0.29679941809571164,0.298370451706448,4,1,2,highest_mean_train_score_across_subjects
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,srpr,Conv2d-22,0.4973821989528796,0.37512474064080364,0.380760552091709,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,srpr,Conv2d-22,0.4973821989528796,0.37512474064080364,0.380760552091709,4,1,1,highest_mean_train_score_across_subjects
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,wrsa,Conv2d-27,0.6282722513089005,0.7055247951497232,0.6755610037340443,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_classification,convnext_base_classification,convnext_base,classification,imagenet,convnext_base,Convolutional,382.0,ConvNext-B,wrsa,Conv2d-27,0.6282722513089005,0.7055247951497232,0.6755610037340443,4,1,1,highest_mean_train_score_across_subjects
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,crsa,Conv2d-26,0.6020942408376964,0.34071824478286433,0.33910534817750726,4,3,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,crsa,LayerNorm-27,0.6308900523560209,0.34776751903053055,0.3299278072273955,4,1,6,highest_mean_train_score_across_subjects
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,srpr,Conv2d-26,0.6020942408376964,0.3842520148552654,0.3892659836379068,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,srpr,Conv2d-26,0.6020942408376964,0.3842520148552654,0.3892659836379068,4,1,1,highest_mean_train_score_across_subjects
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,wrsa,Conv2d-26,0.6020942408376964,0.7181568811487365,0.7023593901959718,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,classification,imagenet21k,convnext_base,Convolutional,382.0,ConvNext-Base-IN21K,wrsa,Conv2d-26,0.6020942408376964,0.7181568811487365,0.7023593901959718,4,1,1,highest_mean_train_score_across_subjects
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,crsa,Conv2d-25,0.5759162303664922,0.2343298984767988,0.2467797708646116,4,2,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,crsa,Conv2d-24,0.5497382198952879,0.24381717672443076,0.24314910991685693,4,1,2,highest_mean_train_score_across_subjects
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,srpr,Conv2d-24,0.5497382198952879,0.36346978095423754,0.3737318113297989,4,2,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,srpr,Conv2d-25,0.5759162303664922,0.3668028669076186,0.37072294473427814,4,1,2,highest_mean_train_score_across_subjects
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,wrsa,Conv2d-25,0.5759162303664922,0.677646683116059,0.6561552319296374,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_classification,convnext_large_classification,convnext_large,classification,imagenet,convnext_large,Convolutional,382.0,ConvNext-L,wrsa,Conv2d-25,0.5759162303664922,0.677646683116059,0.6561552319296374,4,1,1,highest_mean_train_score_across_subjects
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,crsa,Conv2d-26,0.6020942408376964,0.3430846186316867,0.3547246839222055,4,2,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,crsa,Conv2d-23,0.5235602094240838,0.34411997629786617,0.3476895136220534,4,1,2,highest_mean_train_score_across_subjects
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,srpr,Linear-45,0.6073298429319371,0.3864842336937484,0.3930901790052965,4,1,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,srpr,Linear-45,0.6073298429319371,0.3864842336937484,0.3930901790052965,4,1,1,highest_mean_train_score_across_subjects
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,wrsa,Linear-69,0.9293193717277488,0.7002207993754297,0.7076012616472594,4,7,1,highest_mean_test_score_across_subjects_posthoc
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,classification,imagenet21k,convnext_large,Convolutional,382.0,ConvNext-Large-IN21K,wrsa,Linear-45,0.6073298429319371,0.7199247517200786,0.7035634821355853,4,1,3,highest_mean_train_score_across_subjects
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,crsa,Linear-50,0.5378590078328982,0.32152366350222483,0.3155272053733819,4,1,1,highest_mean_test_score_across_subjects_posthoc
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,crsa,Linear-50,0.5378590078328982,0.32152366350222483,0.3155272053733819,4,1,1,highest_mean_train_score_across_subjects
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,srpr,LayerNorm-36,0.7336814621409922,0.3503798093831378,0.35980766475544346,4,6,1,highest_mean_test_score_across_subjects_posthoc
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,srpr,LayerNorm-28,0.5848563968668408,0.3588035451080748,0.3595809474288484,4,1,2,highest_mean_train_score_across_subjects
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,wrsa,LayerNorm-28,0.5848563968668408,0.689506870229621,0.6549186664427988,4,1,1,highest_mean_test_score_across_subjects_posthoc
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,classification,imagenet,crossvit_base_240,Transformer,383.0,CrossViT-B,wrsa,LayerNorm-28,0.5848563968668408,0.689506870229621,0.6549186664427988,4,1,1,highest_mean_train_score_across_subjects
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,crsa,Conv2d-49,0.8541033434650456,0.40130774565676147,0.3996767589566534,4,1,1,highest_mean_test_score_across_subjects_posthoc
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,crsa,Conv2d-49,0.8541033434650456,0.40130774565676147,0.3996767589566534,4,1,1,highest_mean_train_score_across_subjects
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,srpr,Conv2d-49,0.8541033434650456,0.37921282561601344,0.3830066431429792,4,1,1,highest_mean_test_score_across_subjects_posthoc
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,srpr,Conv2d-49,0.8541033434650456,0.37921282561601344,0.3830066431429792,4,1,1,highest_mean_train_score_across_subjects
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,wrsa,Conv2d-52,0.9088145896656536,0.6984715556115253,0.6881732169735469,4,3,1,highest_mean_test_score_across_subjects_posthoc
cspresnet50_classification,cspresnet50_classification,cspresnet50,classification,imagenet,cspresnet50,Convolutional,329.0,CSP-ResNet50,wrsa,Conv2d-49,0.8541033434650456,0.704446998321973,0.6767824797039532,4,1,4,highest_mean_train_score_across_subjects
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,crsa,BatchNorm2d-44,0.8044692737430168,0.1305474921889714,0.13535664107130835,4,1,1,highest_mean_test_score_across_subjects_posthoc
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,crsa,BatchNorm2d-44,0.8044692737430168,0.1305474921889714,0.13535664107130835,4,1,1,highest_mean_train_score_across_subjects
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,srpr,Conv2d-28,0.4972067039106145,0.21635916399532654,0.22396303917254007,4,3,1,highest_mean_test_score_across_subjects_posthoc
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,srpr,Conv2d-29,0.5195530726256983,0.2183340756696475,0.20875814428630857,4,1,3,highest_mean_train_score_across_subjects
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,wrsa,BatchNorm2d-48,0.8715083798882681,0.3753740848099672,0.33501864914417917,4,2,1,highest_mean_test_score_across_subjects_posthoc
curvature_taskonomy,curvature_taskonomy,curvature,taskonomy,taskonomy,resnet50,Convolutional,179.0,Curvatures,wrsa,BatchNorm2d-38,0.6927374301675978,0.3768453886237626,0.30870609628368595,4,1,19,highest_mean_train_score_across_subjects
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,crsa,Linear-30,0.5955555555555555,0.3077854413854664,0.31060301704673865,4,1,1,highest_mean_test_score_across_subjects_posthoc
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,crsa,Linear-30,0.5955555555555555,0.3077854413854664,0.31060301704673865,4,1,1,highest_mean_train_score_across_subjects
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,srpr,LayerNorm-18,0.6977777777777778,0.3535539004918382,0.361435116147525,4,1,1,highest_mean_test_score_across_subjects_posthoc
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,srpr,LayerNorm-18,0.6977777777777778,0.3535539004918382,0.361435116147525,4,1,1,highest_mean_train_score_across_subjects
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,wrsa,Linear-30,0.5955555555555555,0.6555129391866448,0.6491011223642155,4,3,1,highest_mean_test_score_across_subjects_posthoc
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,classification,imagenet,deit_base_patch16_224,Transformer,225.0,DeiT-B-P16-224,wrsa,Linear-37,0.7466666666666667,0.6581633465708457,0.6366136360699374,4,1,4,highest_mean_train_score_across_subjects
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,crsa,Conv2d-28,0.4972067039106145,0.056666691841453176,0.06379256370863638,4,2,1,highest_mean_test_score_across_subjects_posthoc
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,crsa,BatchNorm2d-28,0.5027932960893855,0.05954161512425887,0.06146051959649063,4,1,2,highest_mean_train_score_across_subjects
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,srpr,BatchNorm2d-28,0.5027932960893855,0.11662345557257081,0.12291359106086898,4,1,1,highest_mean_test_score_across_subjects_posthoc
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,srpr,BatchNorm2d-28,0.5027932960893855,0.11662345557257081,0.12291359106086898,4,1,1,highest_mean_train_score_across_subjects
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,wrsa,BatchNorm2d-45,0.8212290502793296,0.11986817907515811,0.15003878402886978,4,2,1,highest_mean_test_score_across_subjects_posthoc
denoising_taskonomy,denoising_taskonomy,denoising,taskonomy,taskonomy,resnet50,Convolutional,179.0,Denoising,wrsa,ReLU-44,0.8770949720670391,0.14113228529196684,0.1424590394205145,4,1,4,highest_mean_train_score_across_subjects
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,crsa,BatchNorm2d-103,0.8461538461538461,0.3728550078149769,0.3704162067506513,4,2,1,highest_mean_test_score_across_subjects_posthoc
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,crsa,BatchNorm2d-101,0.8298368298368298,0.37309973035460936,0.36583643927704823,4,1,6,highest_mean_train_score_across_subjects
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,srpr,_DenseBlock-4,0.993006993006993,0.37188660297345794,0.3773496733372814,4,1,1,highest_mean_test_score_across_subjects_posthoc
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,srpr,_DenseBlock-4,0.993006993006993,0.37188660297345794,0.3773496733372814,4,1,1,highest_mean_train_score_across_subjects
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,wrsa,BatchNorm2d-99,0.8135198135198135,0.6964682501082956,0.6713355049024139,4,3,1,highest_mean_test_score_across_subjects_posthoc
densenet121_classification,densenet121_classification,densenet121,classification,imagenet,densenet121,Convolutional,429.0,DenseNet121,wrsa,_DenseBlock-4,0.993006993006993,0.6986035683496423,0.6685609169934137,4,1,4,highest_mean_train_score_across_subjects
depth_euclidean_taskonomy,depth_euclidean_taskonomy,depth_euclidean,taskonomy,taskonomy,resnet50,Convolutional,179.0,Euclidean Depth,crsa,Conv2d-38,0.6871508379888268,0.16993918433121522,0.17332335961513684,4,1,1,highest_mean_test_score_across_subjects_posthoc
