deepnsd_model_string,feature_stem,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,region,subj_id,model_layer,model_layer_depth,nsd_test_score_for_train_selected_layer
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,crsa,OTC,1,StdConv2d-39,0.726190476190476,0.349255608352916
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,crsa,OTC,2,StdConv2d-39,0.726190476190476,0.367337635667249
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,crsa,OTC,5,StdConv2d-39,0.726190476190476,0.36067232274352
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,crsa,OTC,7,StdConv2d-48,0.892857142857143,0.321939325112545
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,srpr,OTC,1,PreActBottleneck-15,0.93452380952381,0.362969657652714
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,srpr,OTC,2,StdConv2d-48,0.892857142857143,0.402276401660346
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,srpr,OTC,5,PreActBottleneck-15,0.93452380952381,0.427323718467301
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,srpr,OTC,7,StdConv2d-49,0.910714285714286,0.338888891603009
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,wrsa,OTC,1,PreActBottleneck-15,0.93452380952381,0.691341022052218
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,wrsa,OTC,2,PreActBottleneck-15,0.93452380952381,0.717518011462656
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,wrsa,OTC,5,PreActBottleneck-15,0.93452380952381,0.752977908930623
BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal_bit_expert,BiT-Expert-ResNet-V2-Mammal,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Mammal,wrsa,OTC,7,StdConv2d-49,0.910714285714286,0.636232029700685
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,crsa,OTC,1,StdConv2d-39,0.726190476190476,0.352260503694929
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,crsa,OTC,2,StdConv2d-39,0.726190476190476,0.366997524273611
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,crsa,OTC,5,StdConv2d-48,0.892857142857143,0.344300366007785
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,crsa,OTC,7,StdConv2d-48,0.892857142857143,0.329930158304363
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,srpr,OTC,1,PreActBottleneck-15,0.93452380952381,0.368136493895249
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,srpr,OTC,2,StdConv2d-48,0.892857142857143,0.40622438392379
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,srpr,OTC,5,GroupNorm-45,0.916666666666667,0.42684837580003
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,srpr,OTC,7,StdConv2d-49,0.910714285714286,0.343836670984123
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,wrsa,OTC,1,PreActBottleneck-15,0.93452380952381,0.692790087770393
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,wrsa,OTC,2,GroupNorm-45,0.916666666666667,0.721745033939771
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,wrsa,OTC,5,StdConv2d-49,0.910714285714286,0.745303657069698
BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object_bit_expert,BiT-Expert-ResNet-V2-Object,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Object,wrsa,OTC,7,StdConv2d-49,0.910714285714286,0.636763572420949
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,crsa,OTC,1,StdConv2d-39,0.726190476190476,0.354090923118904
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,crsa,OTC,2,StdConv2d-39,0.726190476190476,0.366834702765388
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,crsa,OTC,5,StdConv2d-39,0.726190476190476,0.360567081252114
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,crsa,OTC,7,StdConv2d-39,0.726190476190476,0.341555222095691
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,srpr,OTC,1,StdConv2d-48,0.892857142857143,0.364092343865328
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,srpr,OTC,2,StdConv2d-48,0.892857142857143,0.404176542279143
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,srpr,OTC,5,GroupNorm-45,0.916666666666667,0.426552731310501
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,srpr,OTC,7,StdConv2d-49,0.910714285714286,0.342513899688413
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,wrsa,OTC,1,PreActBottleneck-15,0.93452380952381,0.693481543253562
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,wrsa,OTC,2,StdConv2d-48,0.892857142857143,0.704580156547196
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,wrsa,OTC,5,StdConv2d-49,0.910714285714286,0.739815810793836
BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation_bit_expert,BiT-Expert-ResNet-V2-Relation,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Relation,wrsa,OTC,7,StdConv2d-49,0.910714285714286,0.633275425415516
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,crsa,OTC,1,StdConv2d-39,0.726190476190476,0.347183237979405
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,crsa,OTC,2,StdConv2d-39,0.726190476190476,0.361396039276872
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,crsa,OTC,5,StdConv2d-39,0.726190476190476,0.354146465419955
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,crsa,OTC,7,StdConv2d-39,0.726190476190476,0.337672635634011
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,srpr,OTC,1,PreActBottleneck-15,0.93452380952381,0.364529851963991
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,srpr,OTC,2,StdConv2d-48,0.892857142857143,0.402138348139878
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,srpr,OTC,5,GroupNorm-45,0.916666666666667,0.424015522941349
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,srpr,OTC,7,StdConv2d-49,0.910714285714286,0.340399788641973
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,wrsa,OTC,1,PreActBottleneck-15,0.93452380952381,0.693432061621731
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,wrsa,OTC,2,StdConv2d-48,0.892857142857143,0.704663718545599
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,wrsa,OTC,5,StdConv2d-49,0.910714285714286,0.736077119393876
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Vehicle,bit_expert,big_transfer,ResNet50-V2,Convolutional,168.0,BiT-Expert-ResNet-V2-Vehicle,wrsa,OTC,7,StdConv2d-49,0.910714285714286,0.628133681036022
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,crsa,OTC,1,Linear-7,0.51541095890411,0.266297831393604
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,crsa,OTC,2,Linear-7,0.51541095890411,0.268695958036729
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,crsa,OTC,5,Linear-7,0.51541095890411,0.262006322642907
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,crsa,OTC,7,Linear-7,0.51541095890411,0.264851225783818
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,srpr,OTC,1,Linear-11,0.546232876712329,0.341530154890383
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,srpr,OTC,2,Linear-11,0.546232876712329,0.371856450903254
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,srpr,OTC,5,LayerNorm-8,0.575342465753425,0.389221966484453
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,srpr,OTC,7,Linear-11,0.546232876712329,0.321133423090754
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,wrsa,OTC,1,Linear-10,0.535958904109589,0.606873017442832
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,wrsa,OTC,2,LayerNorm-8,0.575342465753425,0.636381569054218
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,wrsa,OTC,5,Linear-14,0.566780821917808,0.661629909743478
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,wrsa,OTC,7,Linear-18,0.597602739726027,0.576589647020367
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,crsa,OTC,1,BatchNorm2d-72,,0.203580524541896
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,crsa,OTC,2,BatchNorm2d-72,,0.203418144611883
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,crsa,OTC,5,BatchNorm2d-72,,0.190518297030962
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,crsa,OTC,7,Conv2d-72,,0.201049354384752
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,srpr,OTC,1,Conv2d-100,,0.327724646031894
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,srpr,OTC,2,BatchNorm2d-80,,0.365030689645079
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,srpr,OTC,5,Conv2d-100,,0.387462643203786
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,srpr,OTC,7,Conv2d-100,,0.315959657344711
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,wrsa,OTC,1,Conv2d-100,,0.625565737055809
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,wrsa,OTC,2,Conv2d-89,,0.615835096485737
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,wrsa,OTC,5,Conv2d-89,,0.646024076155488
MiDaS_monoculardepth,MiDaS_monoculardepth,MiDaS,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",MiDaS,,,MiDaS,wrsa,OTC,7,BatchNorm2d-98,,0.587294282217789
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,OTC,1,Conv2d-83,0.770025839793282,0.348600105568012
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,OTC,2,Conv2d-83,0.770025839793282,0.3676183378001
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,OTC,5,Conv2d-83,0.770025839793282,0.359598987201907
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,OTC,7,Conv2d-83,0.770025839793282,0.33687493620354
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,OTC,1,Conv2d-100,0.930232558139535,0.37288159505381
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,OTC,2,Conv2d-73,0.677002583979328,0.400320902405574
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,OTC,5,Conv2d-102,0.948320413436692,0.42744593253575
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,OTC,7,Conv2d-102,0.948320413436692,0.342165260757607
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,OTC,1,Conv2d-102,0.948320413436692,0.710725387478629
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,OTC,2,Conv2d-102,0.948320413436692,0.732672711691739
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,OTC,5,Conv2d-102,0.948320413436692,0.776143879364944
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,OTC,7,Conv2d-101,0.940568475452196,0.639363828105826
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,OTC,1,BatchNorm2d-50,0.89,0.34112418883536
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,OTC,2,BatchNorm2d-50,0.89,0.353318053106966
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,OTC,5,ReLU-47,0.91,0.364872978429313
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,OTC,7,BatchNorm2d-50,0.89,0.324187065704213
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,OTC,1,Conv2d-51,0.9,0.376039533610733
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,OTC,2,Conv2d-51,0.9,0.414899370095012
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,OTC,5,Conv2d-51,0.9,0.43539985923638
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,OTC,7,Conv2d-51,0.9,0.353616870943436
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,OTC,1,Conv2d-51,0.9,0.714997084360472
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,OTC,2,Conv2d-51,0.9,0.740722479475631
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,OTC,5,Conv2d-51,0.9,0.76887598659794
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,OTC,7,Conv2d-51,0.9,0.644585812449503
RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT,seer,random1B,RegNet-128Gf,Convolutional,,RegNet-128Gf-SEER-INFT,crsa,OTC,1,ReLU-62,,0.334780770717337
RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT,seer,random1B,RegNet-128Gf,Convolutional,,RegNet-128Gf-SEER-INFT,crsa,OTC,2,ReLU-62,,0.350694536319375
RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT_seer,RegNet-128Gf-SEER-INFT,seer,random1B,RegNet-128Gf,Convolutional,,RegNet-128Gf-SEER-INFT,crsa,OTC,5,ReLU-62,,0.352085310661296
