region,model,score,rank
FFA-2,curvature_taskonomy,-0.018358270078897475,117
OFA,ResNet50/BarlowTwins/BS2048_selfsupervised,0.3924152672290802,1
OFA,swin_base_patch4_window7_224_in22k_classification,0.38160938024520874,2
OFA,levit_128_classification,0.3719687879085541,3
OFA,swin_tiny_patch4_window7_224_classification,0.369362935423851,4
OFA,alexnet_gn_ipcl_imagenet,0.3688733220100403,5
OFA,alexnet_gn_ipcl_vggface2,0.36719179451465606,6
OFA,ViT/L/CLIP_slip,0.36324071884155273,7
OFA,ViT/S/SLIP_slip,0.3595867335796356,8
OFA,ViT/B/CLIP_slip,0.3592884302139282,9
OFA,ViT/B/SLIP_slip,0.35898442566394806,10
OFA,ViT/S/SimCLR_slip,0.3585470110177994,11
OFA,swin_base_patch4_window7_224_classification,0.35786292850971224,12
OFA,ViT/L/SimCLR_slip,0.35778004229068755,13
OFA,vit_large_patch16_224_classification,0.35495771169662477,14
OFA,resmlp_big_24_224_classification,0.3548678487539291,15
OFA,ViT/L/SLIP_slip,0.35457616448402407,16
OFA,ResNet50/PIRL_selfsupervised,0.35292255580425264,17
OFA,poolformer_s36_classification,0.3528877109289169,18
OFA,visformer_small_classification,0.35114157795906065,19
OFA,pit_ti_224_classification,0.3504470080137253,20
OFA,segment_unsup2d_taskonomy,0.35039394199848173,21
OFA,swin_large_patch4_window7_224_in22k_classification,0.3488838791847229,22
OFA,ViT/B/SimCLR_slip,0.34849612414836884,23
OFA,efficientnet_b3_classification,0.34816841781139374,24
OFA,jx_nest_tiny_classification,0.347053998708725,25
OFA,vit_large_patch16_224_in21k_classification,0.346473491191864,26
OFA,pit_b_224_classification,0.34542945921421053,27
OFA,resmlp_big_24_224_in22ft1k_classification,0.34399892687797545,28
OFA,crossvit_base_240_classification,0.34385761320590974,29
OFA,vit_small_patch32_224_classification,0.34346252083778384,30
OFA,ViT/S/CLIP_slip,0.342382138967514,31
OFA,mixer_b16_224_classification,0.3417485475540161,32
OFA,mixer_b16_224_in21k_classification,0.3417485475540161,33
OFA,mixer_l16_224_classification,0.341490364074707,34
OFA,mixer_l16_224_in21k_classification,0.341490364074707,35
OFA,ResNet50/MoCoV2/BS256_selfsupervised,0.33954520523548126,36
OFA,vit_small_patch16_224_classification,0.33842665553092954,37
OFA,swin_large_patch4_window7_224_classification,0.33799418807029724,38
OFA,gmlp_s16_224_classification,0.33652628362178805,39
OFA,xcit_nano_12_p16_224_classification,0.33638799488544463,40
OFA,coat_lite_tiny_classification,0.33633764982223513,41
OFA,eca_nfnet_l0_classification,0.3325734853744507,42
OFA,convnext_large_classification,0.3306208550930023,43
OFA,convnext_large_in22k_classification,0.3304671823978424,44
OFA,ResNet50/SimCLR_selfsupervised,0.3294886380434036,45
OFA,regnetx_064_classification,0.3290532946586609,46
OFA,convnext_base_in22k_classification,0.3289069294929504,47
OFA,keypoints3d_taskonomy,0.3262806057929993,48
OFA,convnext_base_classification,0.32591777443885805,49
OFA,seresnext50_32x4d_classification,0.3256853520870209,50
OFA,vit_small_patch16_224_in21k_classification,0.3249428063631058,51
OFA,deit_base_patch16_224_classification,0.3233354926109314,52
OFA,ResNet50/JigSaw/Goyal19_selfsupervised,0.32203028798103334,53
OFA,xception_classification,0.3215159624814987,54
OFA,vit_base_patch32_224_in21k_classification,0.3200950860977173,55
OFA,skresnext50_32x4d_classification,0.3200914442539215,56
OFA,class_scene_taskonomy,0.31976242959499357,57
OFA,vit_base_patch32_224_classification,0.3196025133132935,58
OFA,vit_base_patch16_224_in21k_classification,0.3195938438177109,59
OFA,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,0.3193164557218552,60
OFA,regnety_064_classification,0.3170802265405655,61
OFA,ghostnet_100_classification,0.31700103878974917,62
OFA,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,0.3161485522985458,63
OFA,vit_small_patch32_224_in21k_classification,0.31586633026599886,64
OFA,vit_base_patch16_224_classification,0.3138660669326782,65
OFA,ResNet50/ClusterFit/16K/RotNet_selfsupervised,0.31354638040065763,66
OFA,gmixer_24_224_classification,0.3128191977739334,67
OFA,resnet50_classification,0.3127675771713257,68
OFA,resnet101_classification,0.31148257553577424,69
OFA,mobilenet_v2_classification,0.3111185371875763,70
OFA,tnt_s_patch16_224_classification,0.31099905371665953,71
OFA,class_object_taskonomy,0.30843410789966585,72
OFA,dla34_classification,0.3069676607847214,73
OFA,mobilenetv3_large_100_classification,0.3057884007692337,74
OFA,hardcorenas_a_classification,0.30569274723529816,75
OFA,normal_taskonomy,0.3056406795978546,76
OFA,ResNet50/JigSaw/P100_selfsupervised,0.3044695556163788,77
OFA,alexnet_gn_ipcl_openimages,0.3037793427705765,78
OFA,segment_unsup25d_taskonomy,0.3033355504274368,79
OFA,reshading_taskonomy,0.30000977516174315,80
OFA,alexnet_gn_ipcl_places256,0.2977486729621887,81
OFA,hardcorenas_f_classification,0.29749634861946106,82
OFA,googlenet_classification,0.29626519083976743,83
OFA,vit_tiny_patch16_224_classification,0.29290764927864077,84
OFA,cspresnet50_classification,0.29235908687114714,85
OFA,mnasnet1_0_classification,0.29006646275520326,86
OFA,depth_euclidean_taskonomy,0.2871517360210419,87
OFA,inception_v3_classification,0.28630160391330717,88
OFA,shufflenet_v2_x1_0_classification,0.27931724190711976,89
OFA,squeezenet1_0_classification,0.2783833295106888,90
OFA,nfnet_l0_classification,0.2773271709680557,91
OFA,ResNet50/RotNet_selfsupervised,0.2767504781484604,92
OFA,resnet18_classification,0.27599550485610963,93
OFA,densenet121_classification,0.27458396553993225,94
OFA,resnet152_classification,0.27418901920318606,95
OFA,room_layout_taskonomy,0.2679509878158569,96
OFA,xcit_nano_12_p8_224_classification,0.2669452875852585,97
OFA,semnasnet_100_classification,0.26654077470302584,98
OFA,nf_resnet50_classification,0.26233645975589753,99
OFA,segment_semantic_taskonomy,0.260488823056221,100
OFA,edge_occlusion_taskonomy,0.25923171043396,101
OFA,depth_zbuffer_taskonomy,0.25782684683799745,102
OFA,edge_texture_taskonomy,0.25452911853790283,103
OFA,egomotion_taskonomy,0.24747394621372223,104
OFA,point_matching_taskonomy,0.24248784482479097,105
OFA,denoising_taskonomy,0.2413398414850235,106
OFA,jigsaw_taskonomy,0.23702352344989777,107
OFA,keypoints2d_taskonomy,0.23513931632041932,108
OFA,vgg16_classification,0.2295381635427475,109
OFA,fixated_pose_taskonomy,0.2278506875038147,110
OFA,alexnet_classification,0.21713398694992064,111
OFA,inpainting_taskonomy,0.21692226231098174,112
OFA,nonfixated_pose_taskonomy,0.17716917395591736,113
OFA,random_weights_taskonomy,0.15930995643138884,114
OFA,curvature_taskonomy,0.07091839835047722,115
OFA,vanishing_point_taskonomy,0.05361877540126443,116
OFA,autoencoding_taskonomy,0.027464366238564252,117
OPA,levit_128_classification,0.45359004735946656,1
OPA,ViT/L/CLIP_slip,0.44164174795150757,2
OPA,inception_v3_classification,0.4407274127006531,3
OPA,ResNet50/PIRL_selfsupervised,0.4387317419052124,4
OPA,mixer_l16_224_in21k_classification,0.4377590835094452,5
OPA,mixer_l16_224_classification,0.4377590835094452,6
OPA,keypoints3d_taskonomy,0.43769092559814454,7
OPA,efficientnet_b3_classification,0.4374326944351196,8
OPA,ViT/S/SLIP_slip,0.4354864120483398,9
OPA,vit_small_patch16_224_classification,0.4335281431674957,10
OPA,ViT/B/CLIP_slip,0.43282259702682496,11
OPA,convnext_base_in22k_classification,0.4321500241756439,12
OPA,pit_b_224_classification,0.43101819753646853,13
OPA,ViT/S/CLIP_slip,0.43056230545043944,14
OPA,vit_small_patch32_224_in21k_classification,0.429244202375412,15
OPA,convnext_large_in22k_classification,0.42798858880996704,16
OPA,convnext_large_classification,0.42773661613464353,17
OPA,ViT/B/SLIP_slip,0.42772714495658876,18
OPA,coat_lite_tiny_classification,0.42762054204940797,19
OPA,alexnet_gn_ipcl_imagenet,0.42591993808746337,20
OPA,ViT/L/SLIP_slip,0.4259165644645691,21
OPA,ViT/S/SimCLR_slip,0.42570559978485106,22
OPA,vit_small_patch32_224_classification,0.4253859996795654,23
OPA,crossvit_base_240_classification,0.4253852367401123,24
OPA,ResNet50/SimCLR_selfsupervised,0.4249861538410187,25
OPA,convnext_base_classification,0.4248560845851898,26
OPA,ViT/L/SimCLR_slip,0.42247034907341,27
OPA,mobilenet_v2_classification,0.42048426866531374,28
OPA,vit_small_patch16_224_in21k_classification,0.4195356726646423,29
OPA,ViT/B/SimCLR_slip,0.419508820772171,30
OPA,jx_nest_tiny_classification,0.4191222727298737,31
OPA,pit_ti_224_classification,0.4189838767051697,32
OPA,ResNet50/MoCoV2/BS256_selfsupervised,0.4167531251907349,33
OPA,xcit_nano_12_p8_224_classification,0.4139712691307068,34
OPA,deit_base_patch16_224_classification,0.4134868919849396,35
OPA,xcit_nano_12_p16_224_classification,0.41316611170768736,36
OPA,googlenet_classification,0.4129981756210327,37
OPA,xception_classification,0.4124782860279083,38
OPA,vit_base_patch32_224_in21k_classification,0.41135330200195314,39
OPA,gmlp_s16_224_classification,0.4104825139045715,40
OPA,swin_tiny_patch4_window7_224_classification,0.41012542843818667,41
OPA,alexnet_gn_ipcl_vggface2,0.410121887922287,42
OPA,resmlp_big_24_224_in22ft1k_classification,0.40921532511711123,43
OPA,vit_base_patch16_224_classification,0.4077495694160461,44
OPA,vit_base_patch16_224_in21k_classification,0.4073683559894562,45
OPA,resnet50_classification,0.4038558125495911,46
OPA,vit_tiny_patch16_224_classification,0.4035776197910309,47
OPA,vit_base_patch32_224_classification,0.4014682471752167,48
OPA,visformer_small_classification,0.4006959557533264,49
OPA,alexnet_gn_ipcl_openimages,0.4005298376083374,50
OPA,mixer_b16_224_classification,0.4001431703567505,51
OPA,mixer_b16_224_in21k_classification,0.4001431703567505,52
OPA,tnt_s_patch16_224_classification,0.39774495363235474,53
OPA,swin_large_patch4_window7_224_classification,0.3975039541721344,54
OPA,ResNet50/BarlowTwins/BS2048_selfsupervised,0.397459888458252,55
OPA,vit_large_patch16_224_classification,0.39737098217010497,56
OPA,swin_base_patch4_window7_224_classification,0.39688814282417295,57
OPA,resnet101_classification,0.3964769184589386,58
OPA,swin_large_patch4_window7_224_in22k_classification,0.3960991084575653,59
OPA,vit_large_patch16_224_in21k_classification,0.3941599905490875,60
OPA,eca_nfnet_l0_classification,0.39353670477867125,61
OPA,regnetx_064_classification,0.39212424755096437,62
OPA,swin_base_patch4_window7_224_in22k_classification,0.39051393866539,63
OPA,gmixer_24_224_classification,0.39013943672180174,64
OPA,alexnet_gn_ipcl_places256,0.39009482860565187,65
OPA,resnet152_classification,0.38944995403289795,66
OPA,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,0.38706948757171633,67
OPA,regnety_064_classification,0.38653490543365476,68
OPA,hardcorenas_f_classification,0.3863087594509125,69
OPA,resmlp_big_24_224_classification,0.3842166244983673,70
OPA,class_scene_taskonomy,0.38343366980552673,71
OPA,mnasnet1_0_classification,0.38116421103477477,72
OPA,fixated_pose_taskonomy,0.3810440361499786,73
OPA,segment_unsup25d_taskonomy,0.3799571096897125,74
OPA,ResNet50/JigSaw/Goyal19_selfsupervised,0.3794820308685303,75
OPA,ResNet50/JigSaw/P100_selfsupervised,0.37935898900032045,76
OPA,densenet121_classification,0.37809992432594297,77
OPA,ResNet50/RotNet_selfsupervised,0.3775301516056061,78
OPA,resnet18_classification,0.37743011116981506,79
OPA,ResNet50/ClusterFit/16K/RotNet_selfsupervised,0.3766962707042694,80
OPA,class_object_taskonomy,0.3765909254550934,81
OPA,nfnet_l0_classification,0.3755927264690399,82
OPA,poolformer_s36_classification,0.3745005190372467,83
OPA,segment_semantic_taskonomy,0.37074440717697144,84
OPA,mobilenetv3_large_100_classification,0.3641146421432495,85
OPA,reshading_taskonomy,0.3637711524963379,86
OPA,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,0.3636954665184021,87
OPA,shufflenet_v2_x1_0_classification,0.3611079216003418,88
OPA,hardcorenas_a_classification,0.36018311977386475,89
OPA,skresnext50_32x4d_classification,0.359494811296463,90
OPA,seresnext50_32x4d_classification,0.35885483026504517,91
OPA,denoising_taskonomy,0.35442537665367124,92
OPA,cspresnet50_classification,0.3534816801548004,93
OPA,egomotion_taskonomy,0.3507365584373474,94
OPA,segment_unsup2d_taskonomy,0.3478709816932678,95
OPA,inpainting_taskonomy,0.34756495952606203,96
OPA,squeezenet1_0_classification,0.34695810079574585,97
OPA,dla34_classification,0.3431263089179993,98
OPA,jigsaw_taskonomy,0.3428186058998108,99
OPA,ghostnet_100_classification,0.3411440849304199,100
OPA,room_layout_taskonomy,0.33918595910072324,101
OPA,nf_resnet50_classification,0.3368790328502655,102
OPA,semnasnet_100_classification,0.33100289702415464,103
OPA,depth_zbuffer_taskonomy,0.32729327082633974,104
OPA,depth_euclidean_taskonomy,0.32374905943870547,105
OPA,normal_taskonomy,0.32232397198677065,106
OPA,edge_texture_taskonomy,0.32129736840724943,107
OPA,point_matching_taskonomy,0.3150406241416931,108
OPA,nonfixated_pose_taskonomy,0.303228896856308,109
OPA,alexnet_classification,0.2948326826095581,110
OPA,keypoints2d_taskonomy,0.2939984858036041,111
OPA,random_weights_taskonomy,0.25795027017593386,112
OPA,vgg16_classification,0.24792828261852265,113
OPA,edge_occlusion_taskonomy,0.24085919559001923,114
OPA,vanishing_point_taskonomy,0.10464469380676747,115
OPA,autoencoding_taskonomy,0.039496910572052,116
OPA,curvature_taskonomy,-0.010677315667271614,117
PPA,ViT/S/CLIP_slip,0.5028115808963776,1
PPA,ViT/S/SLIP_slip,0.5013391494750976,2
PPA,ViT/B/SLIP_slip,0.4959580421447754,3
PPA,ViT/B/SimCLR_slip,0.4955087244510651,4
PPA,pit_ti_224_classification,0.49414263367652894,5
PPA,regnetx_064_classification,0.4928720653057098,6
PPA,ViT/L/SLIP_slip,0.4919112503528595,7
PPA,ViT/B/CLIP_slip,0.4915138781070709,8
PPA,levit_128_classification,0.4911829113960266,9
PPA,mixer_l16_224_classification,0.49088679552078246,10
PPA,mixer_l16_224_in21k_classification,0.49088679552078246,11
PPA,ResNet50/PIRL_selfsupervised,0.49057633280754087,12
PPA,inception_v3_classification,0.49018829464912417,13
PPA,ViT/L/CLIP_slip,0.48940804600715637,14
PPA,deit_base_patch16_224_classification,0.4882276773452759,15
PPA,ViT/L/SimCLR_slip,0.4879106104373932,16
PPA,ResNet50/MoCoV2/BS256_selfsupervised,0.4872585415840149,17
PPA,pit_b_224_classification,0.48671244382858275,18
PPA,coat_lite_tiny_classification,0.48644500970840454,19
PPA,ViT/S/SimCLR_slip,0.4853931307792664,20
PPA,vit_base_patch32_224_classification,0.4842541217803955,21
PPA,vit_small_patch16_224_classification,0.48321581482887266,22
PPA,crossvit_base_240_classification,0.4828881859779358,23
PPA,resmlp_big_24_224_in22ft1k_classification,0.4808842599391937,24
PPA,skresnext50_32x4d_classification,0.4806544423103333,25
PPA,swin_tiny_patch4_window7_224_classification,0.4800950467586517,26
PPA,convnext_base_in22k_classification,0.4798876762390137,27
PPA,swin_base_patch4_window7_224_in22k_classification,0.47925493121147156,28
PPA,regnety_064_classification,0.47881860136985777,29
PPA,mnasnet1_0_classification,0.47830154895782473,30
PPA,convnext_large_classification,0.476664662361145,31
PPA,eca_nfnet_l0_classification,0.4764811873435974,32
PPA,resnet50_classification,0.4759597063064575,33
PPA,swin_base_patch4_window7_224_classification,0.47536875009536744,34
PPA,ResNet50/SimCLR_selfsupervised,0.47500395178794863,35
PPA,swin_large_patch4_window7_224_in22k_classification,0.47325270175933837,36
PPA,mobilenetv3_large_100_classification,0.47278704047203063,37
PPA,mixer_b16_224_classification,0.4710568368434906,38
PPA,mixer_b16_224_in21k_classification,0.4710568368434906,39
PPA,vit_base_patch32_224_in21k_classification,0.4705852448940277,40
PPA,ResNet50/BarlowTwins/BS2048_selfsupervised,0.4699619710445404,41
PPA,vit_small_patch32_224_in21k_classification,0.4695690333843231,42
PPA,mobilenet_v2_classification,0.46837706565856935,43
PPA,xception_classification,0.46743597388267516,44
PPA,vit_small_patch32_224_classification,0.4673939228057861,45
PPA,swin_large_patch4_window7_224_classification,0.46708842515945437,46
PPA,gmlp_s16_224_classification,0.46678106784820556,47
PPA,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,0.46622395515441895,48
PPA,resmlp_big_24_224_classification,0.4658880591392517,49
PPA,resnet18_classification,0.4652393519878387,50
PPA,jx_nest_tiny_classification,0.4644197702407837,51
PPA,googlenet_classification,0.4643616557121277,52
PPA,tnt_s_patch16_224_classification,0.4640359342098236,53
PPA,convnext_large_in22k_classification,0.463844233751297,54
PPA,poolformer_s36_classification,0.463153338432312,55
PPA,visformer_small_classification,0.4624511539936066,56
PPA,alexnet_gn_ipcl_imagenet,0.4620910882949829,57
PPA,hardcorenas_f_classification,0.4618574738502502,58
PPA,xcit_nano_12_p8_224_classification,0.46142017245292666,59
PPA,vit_base_patch16_224_classification,0.46141706109046937,60
PPA,convnext_base_classification,0.45936539173126223,61
PPA,resnet152_classification,0.45907992124557495,62
PPA,xcit_nano_12_p16_224_classification,0.4585081160068512,63
PPA,ResNet50/JigSaw/Goyal19_selfsupervised,0.457107412815094,64
PPA,densenet121_classification,0.4564899384975433,65
PPA,vit_tiny_patch16_224_classification,0.4553002655506134,66
PPA,gmixer_24_224_classification,0.4516384541988373,67
PPA,dla34_classification,0.450420480966568,68
PPA,ResNet50/RotNet_selfsupervised,0.44842845797538755,69
PPA,cspresnet50_classification,0.4483577013015747,70
PPA,vit_large_patch16_224_in21k_classification,0.448278146982193,71
PPA,nfnet_l0_classification,0.44762487411499025,72
PPA,resnet101_classification,0.4470261514186859,73
PPA,seresnext50_32x4d_classification,0.44657052159309385,74
PPA,hardcorenas_a_classification,0.4445337414741516,75
PPA,shufflenet_v2_x1_0_classification,0.4444760739803314,76
PPA,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,0.4442542612552643,77
PPA,vit_small_patch16_224_in21k_classification,0.4438914656639099,78
PPA,semnasnet_100_classification,0.44190686345100405,79
PPA,vit_base_patch16_224_in21k_classification,0.4378557622432709,80
PPA,alexnet_gn_ipcl_openimages,0.4327904284000397,81
PPA,efficientnet_b3_classification,0.4323532998561859,82
PPA,vit_large_patch16_224_classification,0.43226576447486875,83
PPA,ResNet50/ClusterFit/16K/RotNet_selfsupervised,0.42444605827331544,84
PPA,nf_resnet50_classification,0.42417333722114564,85
PPA,class_scene_taskonomy,0.42380858659744264,86
PPA,ghostnet_100_classification,0.42047456502914426,87
PPA,keypoints3d_taskonomy,0.418056583404541,88
PPA,alexnet_gn_ipcl_places256,0.41010316610336306,89
PPA,segment_unsup25d_taskonomy,0.40771243572235105,90
PPA,class_object_taskonomy,0.40663707852363584,91
PPA,ResNet50/JigSaw/P100_selfsupervised,0.40628830790519715,92
PPA,segment_semantic_taskonomy,0.39289696216583253,93
PPA,fixated_pose_taskonomy,0.39005501866340636,94
PPA,alexnet_classification,0.3896538257598877,95
PPA,point_matching_taskonomy,0.3892742872238159,96
PPA,reshading_taskonomy,0.38868439197540283,97
PPA,squeezenet1_0_classification,0.37961257100105283,98
PPA,alexnet_gn_ipcl_vggface2,0.3786722421646118,99
PPA,nonfixated_pose_taskonomy,0.3780982673168182,100
PPA,egomotion_taskonomy,0.3777442634105682,101
PPA,segment_unsup2d_taskonomy,0.37432405948638914,102
PPA,normal_taskonomy,0.3724919378757477,103
PPA,keypoints2d_taskonomy,0.3670480787754059,104
PPA,room_layout_taskonomy,0.36536742448806764,105
PPA,vgg16_classification,0.3638086497783661,106
PPA,denoising_taskonomy,0.36182370483875276,107
PPA,jigsaw_taskonomy,0.3607984364032745,108
PPA,random_weights_taskonomy,0.35431647300720215,109
PPA,depth_zbuffer_taskonomy,0.35241241455078126,110
PPA,depth_euclidean_taskonomy,0.35173560976982116,111
PPA,edge_occlusion_taskonomy,0.34488487243652344,112
PPA,inpainting_taskonomy,0.31204807162284853,113
PPA,edge_texture_taskonomy,0.2677024394273758,114
PPA,vanishing_point_taskonomy,0.23659985959529878,115
PPA,autoencoding_taskonomy,0.17114282697439193,116
PPA,curvature_taskonomy,-0.021098800096660854,117
VWFA-1,levit_128_classification,0.43048339486122134,1
VWFA-1,ResNet50/BarlowTwins/BS2048_selfsupervised,0.4285935044288635,2
VWFA-1,eca_nfnet_l0_classification,0.4210433065891266,3
VWFA-1,efficientnet_b3_classification,0.419567745923996,4
VWFA-1,resnet101_classification,0.4183299779891968,5
VWFA-1,resmlp_big_24_224_in22ft1k_classification,0.41781424880027773,6
VWFA-1,swin_large_patch4_window7_224_in22k_classification,0.4171030163764954,7
VWFA-1,jx_nest_tiny_classification,0.4152862668037415,8
VWFA-1,vit_large_patch16_224_in21k_classification,0.41518906950950624,9
VWFA-1,swin_large_patch4_window7_224_classification,0.4136019587516785,10
VWFA-1,skresnext50_32x4d_classification,0.41248793601989747,11
VWFA-1,crossvit_base_240_classification,0.41242379546165464,12
VWFA-1,mixer_l16_224_in21k_classification,0.4116173267364502,13
VWFA-1,mixer_l16_224_classification,0.4116173267364502,14
VWFA-1,mixer_b16_224_classification,0.4094646632671356,15
VWFA-1,mixer_b16_224_in21k_classification,0.4094646632671356,16
VWFA-1,visformer_small_classification,0.40671277046203613,17
VWFA-1,resnet152_classification,0.4056658923625946,18
VWFA-1,ViT/B/SLIP_slip,0.405300110578537,19
VWFA-1,swin_tiny_patch4_window7_224_classification,0.4050192177295685,20
VWFA-1,ViT/L/SLIP_slip,0.40457777976989745,21
VWFA-1,pit_b_224_classification,0.4033027827739716,22
VWFA-1,ViT/B/SimCLR_slip,0.4030592441558838,23
VWFA-1,gmlp_s16_224_classification,0.40298332571983336,24
VWFA-1,ResNet50/PIRL_selfsupervised,0.40212727189064024,25
VWFA-1,mobilenet_v2_classification,0.4019400358200073,26
VWFA-1,poolformer_s36_classification,0.40178645253181455,27
VWFA-1,swin_base_patch4_window7_224_in22k_classification,0.4017669796943665,28
VWFA-1,swin_base_patch4_window7_224_classification,0.4014877021312714,29
VWFA-1,ResNet50/MoCoV2/BS256_selfsupervised,0.4003092646598816,30
VWFA-1,coat_lite_tiny_classification,0.3988019585609436,31
VWFA-1,ViT/L/SimCLR_slip,0.39865822792053224,32
VWFA-1,ViT/S/SimCLR_slip,0.39851877093315125,33
VWFA-1,convnext_base_classification,0.3983197331428528,34
VWFA-1,ViT/S/CLIP_slip,0.39806889295578,35
VWFA-1,regnetx_064_classification,0.39800313115119934,36
VWFA-1,ViT/B/CLIP_slip,0.397963547706604,37
VWFA-1,vit_large_patch16_224_classification,0.39774290323257444,38
VWFA-1,vit_base_patch32_224_classification,0.3970431983470917,39
VWFA-1,deit_base_patch16_224_classification,0.39698073267936707,40
VWFA-1,resnet50_classification,0.3968751668930054,41
VWFA-1,pit_ti_224_classification,0.39617276191711426,42
VWFA-1,convnext_base_in22k_classification,0.3952553868293762,43
VWFA-1,regnety_064_classification,0.39368499517440797,44
VWFA-1,vit_small_patch16_224_classification,0.39336804747581483,45
VWFA-1,ViT/S/SLIP_slip,0.39327720999717714,46
VWFA-1,vit_small_patch32_224_in21k_classification,0.3927349328994751,47
VWFA-1,convnext_large_classification,0.391851943731308,48
VWFA-1,convnext_large_in22k_classification,0.39167306423187254,49
VWFA-1,xception_classification,0.3908840239048004,50
VWFA-1,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,0.39028105735778806,51
VWFA-1,tnt_s_patch16_224_classification,0.38939406871795657,52
VWFA-1,vit_small_patch32_224_classification,0.3889347970485687,53
VWFA-1,vit_small_patch16_224_in21k_classification,0.38888404965400697,54
VWFA-1,nfnet_l0_classification,0.38854984045028684,55
VWFA-1,hardcorenas_f_classification,0.3878826260566711,56
VWFA-1,vit_base_patch16_224_in21k_classification,0.3877056002616882,57
VWFA-1,vit_base_patch16_224_classification,0.38682682514190675,58
VWFA-1,googlenet_classification,0.3863907217979431,59
VWFA-1,resmlp_big_24_224_classification,0.3856115996837616,60
VWFA-1,xcit_nano_12_p8_224_classification,0.38542672991752625,61
VWFA-1,ViT/L/CLIP_slip,0.3845508754253387,62
VWFA-1,xcit_nano_12_p16_224_classification,0.3839907944202423,63
VWFA-1,gmixer_24_224_classification,0.3835980296134949,64
VWFA-1,ResNet50/SimCLR_selfsupervised,0.38348403573036194,65
VWFA-1,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,0.3827124297618866,66
VWFA-1,vit_base_patch32_224_in21k_classification,0.38262370228767395,67
VWFA-1,alexnet_gn_ipcl_imagenet,0.3820565640926361,68
VWFA-1,mnasnet1_0_classification,0.38142338395118713,69
VWFA-1,inception_v3_classification,0.3805083751678467,70
VWFA-1,resnet18_classification,0.380200070142746,71
VWFA-1,hardcorenas_a_classification,0.37844436168670653,72
VWFA-1,ResNet50/ClusterFit/16K/RotNet_selfsupervised,0.3759607017040253,73
VWFA-1,densenet121_classification,0.37182926535606386,74
VWFA-1,mobilenetv3_large_100_classification,0.36999078989028933,75
VWFA-1,seresnext50_32x4d_classification,0.3686452090740204,76
VWFA-1,vit_tiny_patch16_224_classification,0.3668018102645874,77
VWFA-1,ghostnet_100_classification,0.3665116310119629,78
VWFA-1,ResNet50/JigSaw/Goyal19_selfsupervised,0.3662630796432495,79
VWFA-1,dla34_classification,0.36608808636665346,80
VWFA-1,shufflenet_v2_x1_0_classification,0.3633203089237213,81
VWFA-1,semnasnet_100_classification,0.3625807583332062,82
VWFA-1,alexnet_gn_ipcl_places256,0.36198784708976744,83
VWFA-1,ResNet50/JigSaw/P100_selfsupervised,0.36165709495544435,84
VWFA-1,cspresnet50_classification,0.3608070254325867,85
VWFA-1,ResNet50/RotNet_selfsupervised,0.35827308893203735,86
VWFA-1,alexnet_gn_ipcl_openimages,0.3538031756877899,87
VWFA-1,nf_resnet50_classification,0.34418833553791045,88
VWFA-1,alexnet_gn_ipcl_vggface2,0.33889234662055967,89
VWFA-1,keypoints3d_taskonomy,0.3384502321481705,90
VWFA-1,segment_unsup25d_taskonomy,0.3264277637004852,91
VWFA-1,class_object_taskonomy,0.32201938331127167,92
VWFA-1,class_scene_taskonomy,0.31435374915599823,93
VWFA-1,reshading_taskonomy,0.31433011293411256,94
VWFA-1,segment_unsup2d_taskonomy,0.31313434690237046,95
VWFA-1,squeezenet1_0_classification,0.3130373954772949,96
VWFA-1,segment_semantic_taskonomy,0.3078775942325592,97
VWFA-1,alexnet_classification,0.30604919493198396,98
VWFA-1,depth_euclidean_taskonomy,0.28836907148361207,99
VWFA-1,depth_zbuffer_taskonomy,0.28723826706409455,100
VWFA-1,inpainting_taskonomy,0.2793920785188675,101
VWFA-1,vgg16_classification,0.27854948937892915,102
VWFA-1,room_layout_taskonomy,0.27661568820476534,103
VWFA-1,egomotion_taskonomy,0.2699856713414192,104
VWFA-1,normal_taskonomy,0.26629470884799955,105
VWFA-1,point_matching_taskonomy,0.25929837226867675,106
VWFA-1,fixated_pose_taskonomy,0.243867414444685,107
VWFA-1,edge_occlusion_taskonomy,0.24367568790912628,108
VWFA-1,jigsaw_taskonomy,0.23548193871974946,109
VWFA-1,random_weights_taskonomy,0.23540496528148652,110
VWFA-1,keypoints2d_taskonomy,0.22807957977056503,111
VWFA-1,denoising_taskonomy,0.22389139086008072,112
VWFA-1,edge_texture_taskonomy,0.22238163724541665,113
VWFA-1,nonfixated_pose_taskonomy,0.2090090237557888,114
VWFA-1,curvature_taskonomy,0.09527463912963867,115
VWFA-1,vanishing_point_taskonomy,0.08384590160567314,116
VWFA-1,autoencoding_taskonomy,0.0710562851279974,117
VWFA-2,ResNet50/BarlowTwins/BS2048_selfsupervised,0.2628564387559891,1
VWFA-2,ViT/L/SLIP_slip,0.2618486613035202,2
VWFA-2,resnet50_classification,0.25772995948791505,3
