subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,score
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,FFA-1,Conv2d-30,6,0.337763249874115,0.14807823300361633,12,0.5,0.337763249874115
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,FFA-2,AdaptiveAvgPool2d-1,0,0.30382537841796875,0.2831665575504303,12,0.0,0.30382537841796875
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,OFA,Conv2d-30,6,0.40497228503227234,0.2037714421749115,12,0.5,0.40497228503227234
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,OPA,Conv2d-49,9,0.3774609863758087,0.14600861072540283,12,0.75,0.3774609863758087
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,PPA,Conv2d-37,7,0.4429653286933899,0.21400637924671173,12,0.5833333333333334,0.4429653286933899
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,VWFA-1,Conv2d-49,9,0.4795246720314026,0.2590183913707733,12,0.75,0.4795246720314026
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,VWFA-2,AdaptiveAvgPool2d-1,0,0.11399076133966446,0.08873286843299866,12,0.0,0.11399076133966446
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,l-objects,Conv2d-49,9,0.4481039047241211,0.3147062063217163,12,0.75,0.4481039047241211
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,laion-lateral,Conv2d-49,9,0.39722907543182373,0.20551781356334686,12,0.75,0.39722907543182373
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,laion-ventral,Conv2d-30,6,0.648898184299469,0.3307042717933655,12,0.5,0.648898184299469
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,mfs-words,Conv2d-37,7,0.2691098153591156,0.09216761589050293,12,0.5833333333333334,0.2691098153591156
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,otc,Conv2d-49,9,0.4999731183052063,0.2940865755081177,12,0.75,0.4999731183052063
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,otc-category,Conv2d-49,9,0.5227641463279724,0.3757677674293518,12,0.75,0.5227641463279724
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,otc-streams,Conv2d-30,6,0.618503987789154,0.29132717847824097,12,0.5,0.618503987789154
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,v-objects,Conv2d-49,9,0.5986441969871521,0.4418545961380005,12,0.75,0.5986441969871521
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,EBA,Conv2d-30,6,0.2049112468957901,0.1218276098370552,12,0.5,0.2049112468957901
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,FBA,BatchNorm2d-39,3,0.047453783452510834,0.06977668404579163,12,0.25,0.047453783452510834
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,FFA-1,Conv2d-30,6,0.21124424040317535,0.17299731075763702,12,0.5,0.21124424040317535
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,FFA-2,Conv2d-30,6,0.11435110121965408,0.08807770907878876,12,0.5,0.11435110121965408
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,OFA,Conv2d-30,6,0.19413472712039948,0.0964357852935791,12,0.5,0.19413472712039948
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,OPA,Conv2d-30,6,0.18757906556129456,0.13972243666648865,12,0.5,0.18757906556129456
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,PPA,Conv2d-30,6,0.23722891509532928,0.2222316414117813,12,0.5,0.23722891509532928
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,VWFA-1,Conv2d-30,6,0.274738073348999,0.2318473607301712,12,0.5,0.274738073348999
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,VWFA-2,Conv2d-30,6,0.1405656635761261,0.0965484231710434,12,0.5,0.1405656635761261
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,l-objects,Conv2d-30,6,0.1838562786579132,0.10420305281877518,12,0.5,0.1838562786579132
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,laion-lateral,Conv2d-30,6,0.21761588752269745,0.14093561470508575,12,0.5,0.21761588752269745
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,laion-ventral,Conv2d-30,6,0.32009634375572205,0.31242498755455017,12,0.5,0.32009634375572205
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,mfs-words,Conv2d-30,6,0.14687134325504303,0.13189974427223206,12,0.5,0.14687134325504303
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,otc,Conv2d-30,6,0.28679001331329346,0.24401453137397766,12,0.5,0.28679001331329346
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,otc-category,Conv2d-30,6,0.232164204120636,0.1874445229768753,12,0.5,0.232164204120636
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,otc-streams,Conv2d-30,6,0.29349270462989807,0.25257712602615356,12,0.5,0.29349270462989807
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,v-objects,BatchNorm2d-39,3,0.14868494868278503,0.16953958570957184,12,0.25,0.14868494868278503
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,EBA,Conv2d-44,8,0.3973918557167053,0.2168642282485962,12,0.6666666666666666,0.3973918557167053
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,FBA,BatchNorm2d-39,3,0.28106075525283813,0.26130443811416626,12,0.25,0.28106075525283813
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,FFA-1,ReLU-31,10,0.39590781927108765,0.1550046056509018,12,0.8333333333333334,0.39590781927108765
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,FFA-2,AdaptiveAvgPool2d-1,0,0.31194913387298584,0.23249468207359314,12,0.0,0.31194913387298584
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,OFA,ReLU-31,10,0.3966841399669647,0.16803592443466187,12,0.8333333333333334,0.3966841399669647
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,OPA,BatchNorm2d-39,3,0.3822591006755829,0.15564854443073273,12,0.25,0.3822591006755829
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,PPA,ReLU-38,11,0.4338374137878418,0.24151599407196045,12,0.9166666666666666,0.4338374137878418
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,VWFA-1,BatchNorm2d-39,3,0.47633475065231323,0.25348931550979614,12,0.25,0.47633475065231323
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,VWFA-2,BatchNorm2d-39,3,0.2240157276391983,0.10115525126457214,12,0.25,0.2240157276391983
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,l-objects,BatchNorm2d-39,3,0.3892216980457306,0.25273898243904114,12,0.25,0.3892216980457306
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,laion-lateral,BatchNorm2d-39,3,0.37659451365470886,0.18314367532730103,12,0.25,0.37659451365470886
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,laion-ventral,ReLU-38,11,0.6014196872711182,0.3336810767650604,12,0.9166666666666666,0.6014196872711182
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,mfs-words,BatchNorm2d-39,3,0.2180749624967575,0.12666089832782745,12,0.25,0.2180749624967575
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,otc,BatchNorm2d-39,3,0.5015071630477905,0.2883948087692261,12,0.25,0.5015071630477905
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,otc-category,BatchNorm2d-39,3,0.4705810844898224,0.3349579870700836,12,0.25,0.4705810844898224
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,otc-streams,BatchNorm2d-39,3,0.5110037922859192,0.28650975227355957,12,0.25,0.5110037922859192
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,v-objects,BatchNorm2d-39,3,0.5055314898490906,0.3575676679611206,12,0.25,0.5055314898490906
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,EBA,Conv2d-49,9,0.21713292598724365,0.16344054043293,12,0.75,0.21713292598724365
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,FBA,BatchNorm2d-39,3,0.0738203153014183,0.07664776593446732,12,0.25,0.0738203153014183
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,FFA-1,Conv2d-49,9,0.2486380934715271,0.22927184402942657,12,0.75,0.2486380934715271
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,FFA-2,AdaptiveAvgPool2d-1,0,0.1323234587907791,0.10127655416727066,12,0.0,0.1323234587907791
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,OFA,Conv2d-49,9,0.23053190112113953,0.12281321734189987,12,0.75,0.23053190112113953
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,OPA,Conv2d-49,9,0.2859934866428375,0.26656386256217957,12,0.75,0.2859934866428375
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,PPA,Conv2d-49,9,0.3346529006958008,0.33659112453460693,12,0.75,0.3346529006958008
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,VWFA-1,Conv2d-49,9,0.3082910180091858,0.2755482792854309,12,0.75,0.3082910180091858
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,VWFA-2,AdaptiveAvgPool2d-1,0,0.18377667665481567,0.13554856181144714,12,0.0,0.18377667665481567
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,l-objects,Conv2d-49,9,0.18800240755081177,0.1377301961183548,12,0.75,0.18800240755081177
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,laion-lateral,Conv2d-49,9,0.28938236832618713,0.2240155041217804,12,0.75,0.28938236832618713
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,laion-ventral,Conv2d-49,9,0.3963821828365326,0.39258766174316406,12,0.75,0.3963821828365326
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,mfs-words,BatchNorm2d-51,5,0.18382275104522705,0.24976995587348938,12,0.4166666666666667,0.18382275104522705
