model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
hardcorenas_a_classification,crsa,0.2786623850464821,0.2522822767496109,0.30504249334335326,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.31056156754493713,0.2852039337158203,0.33591920137405396,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.1946771413087845,0.17815735936164856,0.2111969232559204,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
regnetx_064_classification,crsa,0.24859315454959868,0.24311251044273377,0.2540737986564636,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.25841081589460374,0.23615745604038238,0.2806641757488251,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.26639339029788967,0.2547405421733856,0.2780462384223938,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.21410205811262129,0.21148025393486022,0.21672386229038237,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.30624549388885497,0.2880753934383392,0.3244155943393707,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.24860362112522127,0.24252543449401856,0.25468180775642396,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.25175424516201017,0.21908698081970215,0.2844215095043182,2,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.24705790547710477,0.23043367451000393,0.26174450825899837,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
