feature_stem,deepnsd_model_string,model,metric,subj_id,n_colin_layers,n_our_layers_matching_colin,full_train_selected_layer,full_train_selected_layer_depth,full_train_selected_train,full_train_selected_test,our_train_selected_layer,our_train_selected_layer_depth,our_train_selected_train,our_train_selected_test,test_gap_full_minus_our,same_layer,our_layer_test_rank_among_colin_layers,our_layer_test_percentile_among_colin_layers,colin_test_min,colin_test_median,colin_test_max
room_layout_taskonomy,room_layout_taskonomy,room_layout,crsa,7,81,11,BatchNorm2d-28,0.5027932960893855,0.12221598925949133,0.1320608069179026,Conv2d-28,0.4972067039106145,0.11196094318720075,0.11635659989564563,0.015704207022256958,False,25,70.37037037037037,0.02934346631421166,0.10583308301972334,0.1320608069179026
room_layout_taskonomy,room_layout_taskonomy,room_layout,srpr,1,81,11,ReLU-43,0.8547486033519553,0.20207007233922464,0.1973046048983108,Conv2d-28,0.4972067039106145,0.20131825162753272,0.19971607024242066,-0.0024114653441098532,False,20,76.5432098765432,0.1299082362427832,0.1924815030448302,0.20311021074193134
room_layout_taskonomy,room_layout_taskonomy,room_layout,srpr,2,81,11,Conv2d-45,0.8156424581005587,0.2519993945244087,0.23097304988551914,Conv2d-44,0.7988826815642458,0.2512379427794218,0.23271251633598802,-0.0017394664504688795,False,2,98.76543209876543,0.16491705919778696,0.22278477710113442,0.2332982248740964
room_layout_taskonomy,room_layout_taskonomy,room_layout,srpr,5,81,11,Conv2d-45,0.8156424581005587,0.2509276523180239,0.2468247101823529,Conv2d-44,0.7988826815642458,0.2468376989780302,0.24697034134533485,-0.00014563116298194068,False,22,74.07407407407408,0.18837602339439027,0.2402303831454537,0.2521064707580829
room_layout_taskonomy,room_layout_taskonomy,room_layout,srpr,7,81,11,Conv2d-45,0.8156424581005587,0.19739059624954886,0.1959284742241597,Conv2d-28,0.4972067039106145,0.19428648985787614,0.20019491365065492,-0.004266439426495211,False,2,98.76543209876543,0.13104352336584685,0.18554232822608552,0.20065102217455977
room_layout_taskonomy,room_layout_taskonomy,room_layout,wrsa,1,81,11,Conv2d-44,0.7988826815642458,0.34273804999926,0.2924578084304149,Conv2d-44,0.7988826815642458,0.34273804999926,0.2924578084304149,0.0,True,35,58.0246913580247,0.08395541315345575,0.2874181341386756,0.3199428716985783
room_layout_taskonomy,room_layout_taskonomy,room_layout,wrsa,2,79,10,BatchNorm2d-44,0.8044692737430168,0.4158394094694391,0.3285556627766226,Conv2d-44,0.7988826815642458,0.41571581826315024,0.32754487946579136,0.0010107833108312647,False,25,69.62025316455697,0.13312814374579607,0.3169322173606973,0.3468448929862
room_layout_taskonomy,room_layout_taskonomy,room_layout,wrsa,5,81,11,BatchNorm2d-44,0.8044692737430168,0.39703192562548345,0.33914536891732266,Conv2d-44,0.7988826815642458,0.3967919598112946,0.3388029394673683,0.0003424294499543845,False,54,34.5679012345679,0.1884575754343339,0.34385986610274,0.37264786741488815
room_layout_taskonomy,room_layout_taskonomy,room_layout,wrsa,7,81,11,BatchNorm2d-44,0.8044692737430168,0.35286121369893353,0.2745827602879555,Conv2d-44,0.7988826815642458,0.35210018803436877,0.2727896078297759,0.00179315245817957,False,45,45.67901234567901,0.07618200989694188,0.27400262717827745,0.30585595324241477
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,crsa,1,81,11,Conv2d-42,0.7597765363128491,0.1411640845291263,0.14420520790660749,ReLU-35,0.6983240223463687,0.11897403441035068,0.1423594062210607,0.001845801685546794,False,10,88.88888888888889,0.042074676895733035,0.13283990391106565,0.15154242074902013
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,crsa,2,81,11,Conv2d-42,0.7597765363128491,0.15880915698665735,0.143989142911859,ReLU-35,0.6983240223463687,0.13634739465043122,0.14125323388465644,0.0027359090272025544,False,12,86.41975308641975,0.04306793715978102,0.1304216135576707,0.1544817144736555
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,crsa,5,81,11,Conv2d-42,0.7597765363128491,0.14479256578925961,0.1441803176781449,ReLU-35,0.6983240223463687,0.1254760157084353,0.14732094481512115,-0.003140627136976243,False,17,80.24691358024691,0.05932377191926511,0.13842893394546713,0.16071531903258585
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,crsa,7,81,11,Conv2d-42,0.7597765363128491,0.1458401750524011,0.14474983670698807,BatchNorm2d-33,0.5977653631284916,0.12521691940719543,0.14306391786928888,0.0016859188376991963,False,24,71.60493827160494,0.04473102387134026,0.13762897224507936,0.15942712147004456
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,srpr,1,81,11,BatchNorm2d-45,0.8212290502793296,0.22019230161778344,0.22341316135375117,Conv2d-44,0.7988826815642458,0.2182303975682331,0.22851774901654656,-0.005104587662795396,False,5,95.06172839506173,0.1426064504683494,0.21747967782459685,0.23227678137500507
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,srpr,2,81,11,BatchNorm2d-45,0.8212290502793296,0.27517032637951944,0.24552433057703815,Conv2d-44,0.7988826815642458,0.2714426409859408,0.2524003840560717,-0.006876053479033528,False,10,88.88888888888889,0.15340489706097585,0.2439876188328301,0.2555242671623013
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,srpr,5,81,11,BatchNorm2d-44,0.8044692737430168,0.2723341049749942,0.25915331818793486,Conv2d-44,0.7988826815642458,0.27186057396013424,0.25932243408083605,-0.00016911589290119489,False,3,97.53086419753086,0.15917669037890123,0.2472600124707109,0.2601464409007826
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,srpr,7,81,11,ReLU-32,0.6424581005586593,0.22011697653965157,0.2050179538065149,Conv2d-44,0.7988826815642458,0.21829802369808768,0.21401405895277664,-0.00899610514626173,False,7,92.5925925925926,0.130879019130233,0.20352135878518993,0.21613407122889888
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,wrsa,1,81,11,BatchNorm2d-44,0.8044692737430168,0.3575383587025274,0.318896984770008,Conv2d-44,0.7988826815642458,0.3533034126441723,0.3173594231175245,0.0015375616524834768,False,12,86.41975308641975,0.09436000658774717,0.2824393184559622,0.33108363160773036
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,wrsa,2,70,11,BatchNorm2d-44,0.8044692737430168,0.4339262767108275,0.3439203141172748,Conv2d-44,0.7988826815642458,0.4326904142680229,0.3423429693031017,0.0015773448141730984,False,12,84.28571428571429,0.1564627071777652,0.31724938849206763,0.3489327711931885
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,wrsa,5,81,11,BatchNorm2d-45,0.8212290502793296,0.40532426526615845,0.34053434588409465,Conv2d-44,0.7988826815642458,0.4005333350102625,0.3456407608044672,-0.0051064149203725595,False,6,93.82716049382715,0.15952281464138948,0.3158585108885938,0.3493981870461771
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,wrsa,7,81,11,ReLU-41,0.8100558659217877,0.3575638626303767,0.29444184947470264,Conv2d-44,0.7988826815642458,0.34192187422286024,0.29719768783292017,-0.0027558383582175217,False,19,77.77777777777779,0.08296661540515253,0.26813479567077453,0.3073180900349286
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,crsa,1,81,11,Conv2d-39,0.7039106145251397,0.15012674662249711,0.16346684451220908,Conv2d-36,0.6480446927374302,0.12534064624799907,0.1409663812736329,0.022500463238576185,False,25,70.37037037037037,0.05800220365452946,0.13375841282488807,0.16346684451220908
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,crsa,2,81,11,Conv2d-39,0.7039106145251397,0.17592211341271863,0.16525509456273993,ReLU-27,0.547486033519553,0.14287480679906406,0.14363362610776031,0.021621468454979614,False,18,79.01234567901234,0.06277159245621614,0.13333938054677658,0.16525509456273993
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,crsa,5,81,11,Conv2d-39,0.7039106145251397,0.17043875880257323,0.18197566239342547,ReLU-27,0.547486033519553,0.1346095950620809,0.1574357031127143,0.024539959280711177,False,18,79.01234567901234,0.0680197063123426,0.15032242213519653,0.18197566239342547
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,crsa,7,81,11,Conv2d-39,0.7039106145251397,0.15738752333220626,0.17359001283230363,Conv2d-36,0.6480446927374302,0.13419954160594394,0.14916225990029194,0.024427752932011687,False,29,65.4320987654321,0.05984762260662079,0.1434315185297536,0.17359001283230363
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,srpr,1,81,11,Conv2d-38,0.6871508379888268,0.21334556015537118,0.2313046725278674,Conv2d-36,0.6480446927374302,0.21167129891220673,0.21758313300970833,0.013721539518159076,False,31,62.96296296296296,0.14186555871871745,0.21505193645356763,0.2313046725278674
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,srpr,2,81,11,BatchNorm2d-38,0.6927374301675978,0.27453390660641197,0.252851690598402,ReLU-35,0.6983240223463687,0.2704387471368926,0.2500371218064732,0.0028145687919288176,False,9,90.12345679012346,0.1600199411282419,0.2416306029162998,0.2558813724103378
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,srpr,5,81,11,ReLU-33,0.659217877094972,0.2654901814547126,0.24883732161907907,Conv2d-36,0.6480446927374302,0.2625392818769874,0.25018808444442375,-0.0013507628253446868,False,35,58.0246913580247,0.17036824106219642,0.2487146206942187,0.26364774605255836
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,srpr,7,81,11,Conv2d-45,0.8156424581005587,0.22561803108175849,0.21833429685315722,Conv2d-36,0.6480446927374302,0.22381650379605017,0.20668645560264826,0.011647841250508967,False,36,56.79012345679012,0.14579605376918858,0.20592300157624355,0.21861827130759454
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,wrsa,1,81,11,BatchNorm2d-38,0.6927374301675978,0.36437488125201783,0.31923853272046687,Conv2d-44,0.7988826815642458,0.361382629986503,0.31535180599170054,0.003886726728766332,False,10,88.88888888888889,0.10950392415011274,0.2901959942651547,0.32162810921457125
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,wrsa,2,72,11,BatchNorm2d-38,0.6927374301675978,0.4095910124945062,0.3174527917840444,Conv2d-44,0.7988826815642458,0.4033674793785508,0.33163719673172665,-0.01418440494768225,False,3,97.22222222222221,0.14368967948913833,0.30800697891598794,0.3373137297738618
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,wrsa,5,81,11,ReLU-33,0.659217877094972,0.39987290306569395,0.3125556601781289,Conv2d-36,0.6480446927374302,0.3941115587088773,0.32224564695368374,-0.009689986775554826,False,42,49.382716049382715,0.1662073879705539,0.3223402995187574,0.3509323253714934
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,wrsa,7,81,11,Conv2d-44,0.7988826815642458,0.3613638146515088,0.3028609898778127,Conv2d-44,0.7988826815642458,0.3613638146515088,0.3028609898778127,0.0,True,4,96.29629629629629,0.10433274224128729,0.27708560385550574,0.306952051596328
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,crsa,1,81,11,BatchNorm2d-33,0.5977653631284916,0.08250800168158863,0.0871762964417026,BatchNorm2d-33,0.5977653631284916,0.08250800168158863,0.0871762964417026,0.0,True,1,100.0,0.022203275906820204,0.06325823506741454,0.0871762964417026
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,crsa,2,81,11,BatchNorm2d-33,0.5977653631284916,0.0809905646024223,0.07829316011791394,BatchNorm2d-33,0.5977653631284916,0.0809905646024223,0.07829316011791394,0.0,True,1,100.0,0.014702506186724713,0.055002395367890394,0.07829316011791394
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,crsa,5,81,11,BatchNorm2d-33,0.5977653631284916,0.0675342410707913,0.06892708203189811,BatchNorm2d-33,0.5977653631284916,0.0675342410707913,0.06892708203189811,0.0,True,3,97.53086419753086,0.012050500345067296,0.05300312703894539,0.07173503755504852
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,crsa,7,81,11,BatchNorm2d-33,0.5977653631284916,0.08384518203305269,0.08917563622639921,BatchNorm2d-33,0.5977653631284916,0.08384518203305269,0.08917563622639921,0.0,True,1,100.0,0.018917141305350365,0.06323906163255358,0.08917563622639921
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,srpr,1,81,11,BatchNorm2d-44,0.8044692737430168,0.15112854937711329,0.1531058805937908,Conv2d-44,0.7988826815642458,0.15053125739665787,0.1519813660634081,0.001124514530382703,False,20,76.5432098765432,0.1019896224159684,0.14521517115074253,0.16376821573480008
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,srpr,2,81,11,ReLU-31,0.6201117318435754,0.17981852748050162,0.18320058207699028,ReLU-35,0.6983240223463687,0.17656735500997287,0.16885872283739853,0.014341859239591748,False,21,75.30864197530865,0.11661476813987255,0.16241089964821856,0.1842216276966962
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,srpr,5,81,11,BatchNorm2d-32,0.5810055865921788,0.17382998347971115,0.16114240937355231,Conv2d-44,0.7988826815642458,0.16717487337128148,0.16437394490650997,-0.003231535532957658,False,14,83.9506172839506,0.10738974698888787,0.15331584241836652,0.1768578541154474
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,srpr,7,81,11,BatchNorm2d-38,0.6927374301675978,0.14855789768589828,0.13721591515169496,Conv2d-44,0.7988826815642458,0.1458803695416315,0.14379008483807149,-0.00657416968637653,False,13,85.18518518518519,0.09049626153049196,0.13272461070029476,0.1495003268034973
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,wrsa,1,81,11,BatchNorm2d-44,0.8044692737430168,0.18461659234878877,0.15574276734832343,Conv2d-44,0.7988826815642458,0.1836610819965657,0.1522390860061683,0.0035036813421551183,False,19,77.77777777777779,0.07730225645590152,0.13604434926139225,0.1843517980578054
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,wrsa,2,81,11,BatchNorm2d-44,0.8044692737430168,0.2153992748562112,0.16700505827322085,Conv2d-44,0.7988826815642458,0.21383190686537656,0.1640714816173504,0.0029335766558704346,False,13,85.18518518518519,0.08434327557557424,0.14625377123066155,0.17984590485820423
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,wrsa,5,81,11,BatchNorm2d-44,0.8044692737430168,0.1894524299187931,0.17056565451390332,Conv2d-44,0.7988826815642458,0.18771524507157755,0.16702633177780749,0.0035393227360958346,False,14,83.9506172839506,0.09174339594764246,0.14646877138731695,0.19245625413257547
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,wrsa,7,81,11,ReLU-40,0.7877094972067039,0.17748228009853872,0.18501518494924368,BatchNorm2d-41,0.7486033519553073,0.17333679338549873,0.15425321470593076,0.030761970243312925,False,20,76.5432098765432,0.06492636105568876,0.13896430968295412,0.18501518494924368
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,crsa,1,90,12,ReLU-35,0.8138686131386861,0.3908638478593281,0.39043311380927126,SqueezeExcite-7,0.8248175182481752,0.38204515044132725,0.36896336858519085,0.021469745224080405,False,2,98.88888888888889,0.11260232482706946,0.26200142155892353,0.39043311380927126
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,crsa,2,87,11,ReLU-35,0.8138686131386861,0.41060469378778486,0.4156758653351107,SqueezeExcite-7,0.8248175182481752,0.39948614594487464,0.388703249831087,0.02697261550402369,False,2,98.85057471264368,0.10555098065885515,0.2699739665784297,0.4156758653351107
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,crsa,5,90,12,ReLU-35,0.8138686131386861,0.41707691209755066,0.43481552179623945,SqueezeExcite-7,0.8248175182481752,0.3869834690597758,0.3840722922901309,0.050743229506108545,False,2,98.88888888888889,0.09120834382150343,0.26597612648320224,0.43481552179623945
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,crsa,7,90,12,ReLU-35,0.8138686131386861,0.3773830496625958,0.3789574360280352,SqueezeExcite-7,0.8248175182481752,0.3577488779696031,0.35289574941737795,0.026061686610657275,False,2,98.88888888888889,0.11585224477205053,0.2500329265029073,0.3789574360280352
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,srpr,1,90,12,Conv2d-58,0.864963503649635,0.3550037674714764,0.35687589942530523,SqueezeExcite-7,0.8248175182481752,0.3496526800449907,0.35266882081600637,0.004207078609298864,False,4,96.66666666666667,0.20877023674672066,0.315394565247602,0.35687589942530523
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,srpr,2,90,12,Conv2d-58,0.864963503649635,0.39064947494835833,0.39097162842789035,SqueezeExcite-7,0.8248175182481752,0.3895393214321449,0.3916476012806343,-0.0006759728527439557,False,1,100.0,0.24275980791889382,0.35042659604222054,0.3916476012806343
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,srpr,5,90,12,Identity-78,0.937956204379562,0.40735717153520073,0.4171229878426296,SqueezeExcite-7,0.8248175182481752,0.405436846454199,0.40755585950559686,0.009567128337032715,False,7,93.33333333333333,0.25965688421723987,0.3761176940743415,0.4171229878426296
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,srpr,7,90,12,Identity-73,0.8686131386861314,0.3324423951982121,0.32772209931713453,ReLU-37,0.8722627737226277,0.326362651343271,0.3193835246057378,0.008338574711396707,False,11,88.88888888888889,0.20021637476672222,0.296474732156583,0.33172130846618497
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,wrsa,1,90,12,ReLU-37,0.8722627737226277,0.699901912621525,0.6829395380408169,ReLU-37,0.8722627737226277,0.699901912621525,0.6829395380408169,0.0,True,1,100.0,0.24477155629367606,0.5832433759348736,0.6829395380408169
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,wrsa,2,89,12,ReLU-34,0.8029197080291971,0.7368137646898646,0.6763896861047098,SqueezeExcite-7,0.8248175182481752,0.7315583346045893,0.6929995678492811,-0.01660988174457123,False,7,93.25842696629213,0.2553178234361008,0.6187456158682831,0.7073671308902408
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,wrsa,5,90,12,SqueezeExcite-8,0.8941605839416058,0.7316810007855036,0.7444821823653196,SqueezeExcite-7,0.8248175182481752,0.7284270486238114,0.7270008729032663,0.017481309462053285,False,10,90.0,0.27325042048890513,0.6476212668144553,0.7444821823653196
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,wrsa,7,90,12,SqueezeExcite-8,0.8941605839416058,0.6322210188540157,0.6129955451894887,ReLU-37,0.8722627737226277,0.6261659785808829,0.6174937751122436,-0.004498229922754837,False,2,98.88888888888889,0.21524402202905982,0.5454310976565527,0.6203795339262854
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,crsa,1,119,12,ReLU-52,0.7836065573770492,0.376266349414909,0.3803625422920411,Conv2d-64,0.7278688524590164,0.2939288520155821,0.29234729276931026,0.08801524952273082,False,12,90.75630252100841,0.0008482588059705665,0.20855313481421314,0.3803625422920411
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,crsa,2,116,12,ReLU-52,0.7836065573770492,0.38400163309147334,0.38852274248551777,Conv2d-48,0.5409836065573771,0.32540605824446134,0.2933135808235973,0.09520916166192045,False,14,88.79310344827587,-0.0017801195613922562,0.20853105101852581,0.38852274248551777
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,crsa,5,119,12,ReLU-52,0.7836065573770492,0.387706694993426,0.4032180351878119,Conv2d-48,0.5409836065573771,0.3270422149770788,0.30235624903857605,0.10086178614923585,False,15,88.23529411764706,-0.005173146245337977,0.19602226504023895,0.4032180351878119
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,crsa,7,119,12,ReLU-52,0.7836065573770492,0.35695887098787915,0.3624227601129752,Conv2d-48,0.5409836065573771,0.29113434095883156,0.2797873821787062,0.082635377934269,False,13,89.91596638655463,-0.004382655568297576,0.20312810242302703,0.3624227601129752
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,srpr,1,119,12,Conv2d-77,0.8786885245901639,0.34755351788878136,0.3522873769535342,BatchNorm2d-43,0.7737704918032787,0.3398986518119681,0.3415580646884689,0.010729312265065294,False,8,94.11764705882352,0.10713067285781272,0.3135030249619581,0.3522873769535342
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,srpr,2,119,12,Conv2d-75,0.8557377049180328,0.38518703429848034,0.386674060614307,BatchNorm2d-43,0.7737704918032787,0.3778985660518397,0.37927748992187854,0.007396570692428439,False,6,95.7983193277311,0.1338782078920201,0.35219376753298925,0.3905948131487376
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,srpr,5,119,12,Sigmoid-13,0.7901639344262295,0.4096424496717369,0.41298257738031313,Conv2d-64,0.7278688524590164,0.3876793665343196,0.4067796444619581,0.006202932918355053,False,6,95.7983193277311,0.14926986541284018,0.3672277624952369,0.41298257738031313
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,srpr,7,119,12,Conv2d-77,0.8786885245901639,0.3337955146259204,0.32327605445096846,BatchNorm2d-43,0.7737704918032787,0.3107967018897883,0.3128884627278621,0.010387591723106382,False,14,89.07563025210085,0.11327458357654378,0.29198545044443025,0.32327605445096846
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,wrsa,1,119,12,SEModule-13,0.7934426229508197,0.6977018059528177,0.6545782599957407,BatchNorm2d-43,0.7737704918032787,0.6897735770718922,0.6432436597192691,0.011334600276471596,False,11,91.59663865546219,0.13978080343617058,0.5840234251075173,0.6749714245693377
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,wrsa,2,113,11,SEModule-13,0.7934426229508197,0.7337113060726906,0.6875814173516375,BatchNorm2d-43,0.7737704918032787,0.7191468154224417,0.6735959841944147,0.013985433157222782,False,5,96.46017699115043,0.16380649116089027,0.6112549093314226,0.6933769517103961
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,wrsa,5,119,12,Sigmoid-13,0.7901639344262295,0.7286631730570212,0.747145726634002,ReLU-57,0.8622950819672132,0.7032120252298101,0.6961098234206378,0.051035903213364264,False,27,78.15126050420169,0.17539847577451304,0.6436297149694661,0.747145726634002
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,wrsa,7,119,12,Sigmoid-13,0.7901639344262295,0.620603676933532,0.6095465632224052,BatchNorm2d-43,0.7737704918032787,0.6090314880443082,0.5833645190908219,0.026182044131583315,False,15,88.23529411764706,0.14859644759979732,0.528768427841691,0.6117823204589081
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,crsa,1,84,12,BatchNorm2d-49,0.8511904761904762,0.3902421662423596,0.35576903328529036,Conv2d-48,0.8333333333333334,0.3532645937585765,0.3435633737729209,0.01220565951236946,False,11,88.09523809523809,0.1158596794601795,0.22637022870202778,0.367613210599992
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,crsa,2,81,12,BatchNorm2d-49,0.8511904761904762,0.40898747150633297,0.36830927205773945,Conv2d-48,0.8333333333333334,0.38452843429339933,0.3630080508452438,0.005301221212495655,False,5,95.06172839506173,0.10868134482476079,0.22584775638196436,0.37710393381221907
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,crsa,5,84,12,BatchNorm2d-49,0.8511904761904762,0.3901285328085259,0.3614791696403926,Conv2d-48,0.8333333333333334,0.3591824785765941,0.35358310388330216,0.007896065757090454,False,5,95.23809523809523,0.10436518623736052,0.21769165056403267,0.3723826457693896
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,crsa,7,84,12,BatchNorm2d-49,0.8511904761904762,0.36771943330137175,0.34285727478888905,Conv2d-48,0.8333333333333334,0.33977798686880467,0.3354141960619019,0.007443078726987129,False,5,95.23809523809523,0.1143413705430586,0.23386838939798965,0.34980702716569223
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,srpr,1,84,12,InvertedResidual-16,0.9702380952380952,0.35372568758190676,0.3560981396136272,ReLU-33,0.8809523809523809,0.34608857969811907,0.35476868623050195,0.0013294533831252342,False,11,88.09523809523809,0.24556323645245,0.29633265548153476,0.3599530911145803
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,srpr,2,84,12,BatchNorm2d-54,0.9464285714285714,0.3937304816806681,0.39492757930768463,BatchNorm2d-53,0.9285714285714286,0.386576996689197,0.38262434393913164,0.01230323536855299,False,26,70.23809523809523,0.2756722618322033,0.3308255686770285,0.39492757930768463
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,srpr,5,84,12,BatchNorm2d-54,0.9464285714285714,0.40363593764619304,0.4128951810219181,BatchNorm2d-53,0.9285714285714286,0.39665656341624417,0.40096556157300905,0.011929619448909023,False,18,79.76190476190477,0.26541564528592126,0.3422321139532677,0.4128951810219181
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,srpr,7,84,12,InvertedResidual-16,0.9702380952380952,0.3310026095163881,0.33093516599214295,ReLU-33,0.8809523809523809,0.3257569565186275,0.3193100862095207,0.011625079782622227,False,28,67.85714285714286,0.22768091350494699,0.27861195717025117,0.33395644351044407
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,wrsa,1,84,12,InvertedResidual-16,0.9702380952380952,0.6912957729847126,0.6580635527154723,ReLU-33,0.8809523809523809,0.685014144569319,0.6387379137371381,0.01932563897833428,False,17,80.95238095238095,0.31364818313871795,0.4880593831547684,0.6672211185854895
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,wrsa,2,84,12,BatchNorm2d-51,0.8928571428571429,0.7192066491847596,0.6699226213850304,ReLU-33,0.8809523809523809,0.7164165732837899,0.6586132082612396,0.011309413123790857,False,17,80.95238095238095,0.3736205061988773,0.5179190436237544,0.6832752067232445
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,wrsa,5,84,12,Conv2d-55,0.9523809523809524,0.7073871537072763,0.7089300083947245,Conv2d-48,0.8333333333333334,0.6980915343397889,0.6856402183271482,0.023289790067576366,False,23,73.80952380952381,0.36908024916493537,0.5309863343559215,0.7217715733170108
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,wrsa,7,84,12,BatchNorm2d-54,0.9464285714285714,0.6188351602555052,0.6045478179731983,ReLU-33,0.8809523809523809,0.6088658823461233,0.5797848058627394,0.02476301211045895,False,23,73.80952380952381,0.3093636764893127,0.46800130853362076,0.6053417812819458
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,crsa,1,150,12,Identity-83,0.7344064386317908,0.36355995827838783,0.32310556176692995,ReLU-71,0.8672032193158954,0.31339443128055366,0.3120177889340273,0.011087772832902631,False,14,91.33333333333333,0.007502374340575072,0.22541813184952603,0.3690089720953473
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,crsa,2,149,12,Conv2d-79,0.7686116700201208,0.3816707204521155,0.35464006397783737,ReLU-71,0.8672032193158954,0.32557994427281156,0.3139532532984706,0.04068681067936675,False,14,91.2751677852349,0.00881303123712402,0.22677166682708427,0.37443397072570783
