feature_stem,deepnsd_model_string,model,metric,n_colin_layers,n_our_layers_matching_colin,colin_min_test,colin_median_test,colin_max_test,colin_range_test,colin_iqr_test,colin_best_layer,colin_best_layer_depth,our_best_matching_layer,our_best_matching_layer_depth,our_best_matching_test,our_worst_matching_test,our_gap_from_colin_best,our_best_rank_among_colin_layers,our_best_percentile_among_colin_layers,our_covers_colin_best_layer
visformer_small_classification,visformer_small_classification,visformer_small,wrsa,68,11,0.20674287051206203,0.5717449996041081,0.6630437157156742,0.4563008452036122,0.10320124193120561,BatchNorm2d-21,0.7256637168141593,BatchNorm2d-22,0.7654867256637168,0.6409711074481929,0.5112543358065134,0.022072608267481364,9,88.23529411764706,False
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,wrsa,81,11,0.08337924093917612,0.14335447043446645,0.18373952637258947,0.10036028543341335,0.03758405472595561,ReLU-40,0.7877094972067039,Conv2d-28,0.4972067039106145,0.16223852277172662,0.08337924093917612,0.02150100360086285,13,85.18518518518519,False
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,wrsa,79,13,0.1297841633018924,0.46967938476335525,0.5783034986858275,0.4485193353839351,0.12080918513183259,Conv2d-42,0.7657142857142857,ReLU-38,0.76,0.5570785613703082,0.2974858476373258,0.021224937315519332,5,94.9367088607595,False
ghostnet_100_classification,ghostnet_100_classification,ghostnet_100,wrsa,141,11,0.25954442797973337,0.5684074146491326,0.6759335055321187,0.41638907755238536,0.1698656067042506,Hardsigmoid-6,0.8222996515679443,Hardsigmoid-7,0.9303135888501742,0.654805080806301,0.33939416983276227,0.021128424725817774,16,89.36170212765957,False
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,wrsa,76,12,0.4033767440649303,0.6171090681499244,0.682389801197392,0.2790130571324617,0.1753276717078568,ReLU-34,0.9430379746835444,ReLU-31,0.8670886075949367,0.661378170190889,0.4033767440649303,0.02101163100650305,7,92.10526315789474,False
resmlp_big_24_224_classification,resmlp_big_24_224_classification,resmlp_big_24_224,wrsa,110,12,0.503531409152416,0.6588605645412158,0.7017370560994696,0.19820564694705356,0.049324525431070465,Linear-62,0.8435374149659864,Affine-41,0.8299319727891157,0.6816900836822468,0.503531409152416,0.020046972417222753,17,85.45454545454545,False
swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224,wrsa,91,11,0.42068560889665596,0.6215464222066633,0.6851129664469322,0.26442735755027624,0.05673180675876366,Linear-92,,DropPath-31,,0.6670359742955481,0.5724698921367063,0.01807699215138414,6,94.5054945054945,False
resnet18_classification,resnet18_classification,resnet18,wrsa,30,11,0.36169729016365143,0.5589365408036393,0.6483547197063052,0.2866574295426538,0.13647972446547457,Conv2d-19,0.8695652173913043,BatchNorm2d-17,0.7971014492753623,0.6311627855553472,0.36169729016365143,0.017191934150957988,4,90.0,False
swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k,wrsa,91,11,0.3064305514087522,0.6390253593369024,0.7021548777032051,0.39572432629445287,0.07908586718853272,Linear-92,,Linear-100,,0.6851771766054455,0.5398404909787671,0.016977701097759534,6,94.5054945054945,False
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,wrsa,57,11,0.169702612565339,0.6047172999094776,0.6532985600247188,0.4835959474593797,0.07631083137401473,Identity-50,0.9866666666666668,Linear-37,0.7466666666666667,0.6364661321860277,0.4503111911829725,0.0168324278386911,7,89.47368421052632,False
class_scene_taskonomy,class_scene_taskonomy,class_scene,wrsa,81,11,0.32409629298978726,0.366432175667506,0.4314579192839406,0.10736162629415336,0.045659459182898765,ReLU-47,0.9329608938547486,Conv2d-44,0.7988826815642458,0.41477001166872024,0.32409629298978726,0.016687907615220376,10,88.88888888888889,False
regnetx_064_classification,regnetx_064_classification,regnetx_064,wrsa,83,12,0.5232982486377986,0.6121392123486006,0.6738583652911938,0.1505601166533952,0.05581330056624567,Conv2d-48,0.8176943699731903,Conv2d-45,0.7640750670241286,0.6571810442993982,0.5437740795758718,0.01667732099179564,3,97.59036144578313,False
egomotion_taskonomy,egomotion_taskonomy,egomotion,wrsa,81,11,0.05056108610188556,0.1895301452863882,0.22166122470820795,0.1711001386063224,0.059903003100210434,ReLU-26,0.5307262569832403,Conv2d-28,0.4972067039106145,0.20559616218713506,0.05056108610188556,0.016065062521072898,18,79.01234567901234,False
coat_lite_tiny_classification,coat_lite_tiny_classification,coat_lite_tiny,wrsa,61,11,0.3904823961170474,0.5716500206984604,0.6719221304268195,0.2814397343097721,0.13618354300821733,LayerNorm-18,0.8422939068100358,Linear-29,0.899641577060932,0.6570162251745758,0.44722774445324837,0.014905905252243667,8,88.52459016393442,False
efficientnet_b3_classification,efficientnet_b3_classification,efficientnet_b3,wrsa,180,11,0.12398514754307649,0.6092214805806502,0.6908199313094896,0.5668347837664132,0.1324316544349411,Identity-110,0.8800813008130082,Conv2d-112,0.8475609756097561,0.6772942978629304,0.37339969180554444,0.013525633446559215,6,97.22222222222221,False
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,wrsa,151,12,0.30862513396016317,0.5824000847706047,0.6728662803984162,0.36424114643825306,0.09513059542464797,Identity-86,0.7585513078470825,SelectiveKernelAttn-12,0.7283702213279678,0.6599665201796158,0.41322733154312763,0.01289976021880046,12,92.71523178807946,False
autoencoding_taskonomy,autoencoding_taskonomy,autoencoding,wrsa,81,11,0.02804269969031807,0.0589701784950039,0.12389103686511017,0.0958483371747921,0.039373078130822914,ReLU-25,0.5083798882681564,Conv2d-28,0.4972067039106145,0.11122813985428241,0.02804269969031807,0.012662897010827762,5,95.06172839506173,False
pit_b_224_classification,pit_b_224_classification,pit_b_224,wrsa,64,12,0.25693430288107927,0.5881539777664792,0.6510935422259161,0.3941592393448368,0.08412011518588236,Linear-39,0.7047244094488189,Linear-47,0.8464566929133859,0.6385002781634553,0.4486018818299068,0.012593264062460752,5,93.75,False
mixer_l16_224_in21k_classification,mixer_l16_224_in21k_classification,mixer_l16_224_in21k,wrsa,122,11,0.5622296972220475,0.6562308055651382,0.6851111484745291,0.12288145125248162,0.02284205133627082,Linear-67,0.6884057971014492,Linear-73,0.751207729468599,0.6741522745187568,0.5622296972220475,0.01095887395577233,15,88.52459016393442,False
hardcorenas_f_classification,hardcorenas_f_classification,hardcorenas_f,wrsa,117,11,0.4342792238466023,0.6312260767154823,0.6829210972295439,0.24864187338294158,0.1304174884228615,Hardsigmoid-14,0.8220858895705522,Conv2d-70,0.8006134969325154,0.6722353335705866,0.4448345320958587,0.010685763658957237,6,95.72649572649573,False
jx_nest_tiny_classification,jx_nest_tiny_classification,jx_nest_tiny,wrsa,61,12,0.2872134291844618,0.5922371589581277,0.6774849559534448,0.390271526768983,0.12496101799239756,Linear-35,0.7089201877934272,LayerNorm-22,0.7793427230046949,0.6674858077088774,0.4869609045509345,0.00999914824456738,3,96.72131147540983,False
xception_classification,xception_classification,xception,wrsa,84,12,0.4095707221258786,0.6102457907602761,0.6703666504960095,0.26079592837013094,0.05949651951765356,BatchNorm2d-33,0.803921568627451,ReLU-27,0.7303921568627451,0.6610618435540309,0.4182599239757727,0.00930480694197866,3,97.61904761904762,False
efficientnet_b1_classification,efficientnet_b1_classification,efficientnet_b1,wrsa,159,12,0.32409733136335506,0.6042016376063428,0.6938226259786101,0.36972529461525505,0.1435562980110222,SiLU-58,0.8229885057471265,Sigmoid-20,0.8344827586206897,0.6852493532203241,0.33144215918777736,0.00857327275828601,3,98.74213836477988,False
convnext_base_in22k_classification,convnext_base_in22k_classification,convnext_base_in22k,wrsa,132,12,0.2640145458229661,0.6195116801386231,0.7023593901959718,0.43834484437300575,0.10469180428920977,Conv2d-26,0.6020942408376964,Conv2d-31,0.7329842931937173,0.6939378803548637,0.40725042330736433,0.008421509841108121,4,97.72727272727273,False
reshading_taskonomy,reshading_taskonomy,reshading,wrsa,81,11,0.16898714554928992,0.338954350250613,0.36157501035567063,0.1925878648063807,0.021192039447486877,Conv2d-38,0.6871508379888268,BatchNorm2d-41,0.7486033519553073,0.35389313917198023,0.16898714554928992,0.007681871183690403,7,92.5925925925926,False
tnt_s_patch16_224_classification,tnt_s_patch16_224_classification,tnt_s_patch16_224,wrsa,70,8,0.0058458080885769766,0.5904933472947385,0.660883924642488,0.6550381165539111,0.06751051885482684,Linear-107,,Linear-88,,0.6533847909827015,0.03119583922689522,0.007499133659786494,3,97.14285714285714,False
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,wrsa,57,11,0.13335242193208313,0.5988902082613579,0.6649228858094177,0.5315704638773346,0.08742089366499861,Linear-38,0.7555555555555555,LayerNorm-22,0.8577777777777778,0.6579551883050274,0.4606376165330531,0.006967697504390302,4,94.73684210526315,False
keypoints2d_taskonomy,keypoints2d_taskonomy,keypoints2d,wrsa,81,11,0.029171324993736012,0.09266111388430989,0.13370231188623546,0.10453098689249946,0.03219251454037736,ReLU-39,0.770949720670391,ReLU-40,0.7877094972067039,0.1273908855222488,0.04979955606011034,0.006311426363986655,3,97.53086419753086,False
dla34_classification,dla34_classification,dla34,wrsa,57,13,0.40303432928503097,0.5659164854546863,0.6770041136597784,0.27396978437474745,0.10996375754958487,Conv2d-35,0.8874172185430463,BatchNorm2d-36,0.913907284768212,0.6708744414061983,0.40303432928503097,0.006129672253580076,4,94.73684210526315,False
swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224,wrsa,50,11,0.40267158836380146,0.6124824756483673,0.682940824946174,0.28026923658237257,0.09325866413354633,Linear-46,,Linear-44,,0.6769466672148482,0.40267158836380146,0.005994157731325833,5,92.0,False
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,wrsa,84,12,0.3423558508751394,0.4993224170208096,0.6691094251852321,0.32675357431009266,0.20962425486544256,BatchNorm2d-54,0.9464285714285714,Conv2d-56,0.9761904761904762,0.6632952298223367,0.3423558508751394,0.005814195362895402,3,97.61904761904762,False
swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224,wrsa,91,11,0.2828916196126716,0.6285059906363608,0.6823537493681171,0.3994621297554455,0.08620681506133898,LayerNorm-50,,DropPath-31,,0.6765733913235628,0.528631993368658,0.005780358044554346,4,96.7032967032967,False
point_matching_taskonomy,point_matching_taskonomy,point_matching,wrsa,81,11,0.049770910077199235,0.16251025368461686,0.21692522699421427,0.16715431691701504,0.060461034625193824,ReLU-29,0.5865921787709497,Conv2d-28,0.4972067039106145,0.2113177907530724,0.06741194434504184,0.005607436241141878,5,95.06172839506173,False
curvature_taskonomy,curvature_taskonomy,curvature,wrsa,81,11,0.1184918454096095,0.2973987737413424,0.33501864914417917,0.21652680373456967,0.02313864829698642,BatchNorm2d-48,0.8715083798882681,BatchNorm2d-33,0.5977653631284916,0.32971840767387656,0.13496551538357823,0.0053002414703026135,3,97.53086419753086,False
gmixer_24_224_classification,gmixer_24_224_classification,gmixer_24_224,wrsa,146,11,0.4836303401793306,0.632852292433578,0.6888396903751308,0.20520935019580022,0.0812219459845569,SiLU-42,0.855072463768116,Linear-83,0.8526570048309179,0.683638314203869,0.4836303401793306,0.005201376171261818,4,97.94520547945206,False
eca_nfnet_l0_classification,eca_nfnet_l0_classification,eca_nfnet_l0,wrsa,87,10,0.45628917097934973,0.6554051253245782,0.6875482955098946,0.23125912453054487,0.037409251108764474,ScaledStdConv2d-47,0.7717391304347826,Sigmoid-8,0.6358695652173914,0.6828280465297388,0.5775053749285141,0.004720248980155772,3,97.70114942528735,False
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,wrsa,59,11,0.2167695554014255,0.5930303596208155,0.664814394278691,0.44804483887726554,0.11038713749247797,Linear-43,0.8347457627118644,LayerNorm-20,0.788135593220339,0.6601637322133327,0.4785132939669343,0.0046506620653583575,4,94.91525423728814,False
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,wrsa,57,11,0.063318252254453,0.573131430815534,0.6498663542990827,0.5865481020446297,0.11877287982298923,Linear-38,0.7555555555555555,GELU-12,0.9466666666666668,0.6454569136035823,0.4449637875818315,0.004409440695500422,3,96.49122807017544,False
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,wrsa,57,11,0.062431422557362136,0.5686203649141618,0.650541833940988,0.5881104113836259,0.10075917608387863,LayerNorm-25,0.9822222222222222,Linear-49,0.9955555555555556,0.6464438160392154,0.4317123518682868,0.004098017901772555,2,98.24561403508771,False
resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k,wrsa,110,12,0.5182983927963806,0.6853657633692294,0.7111719650976465,0.1928735723012659,0.03975762262765048,Linear-58,0.7925170068027211,Linear-54,0.7312925170068028,0.7073596365883764,0.5519415469726184,0.0038123285092700465,7,94.54545454545455,False
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,wrsa,79,13,0.22121083676193357,0.46966653063458125,0.5697627739002048,0.34855193713827126,0.09338735720708202,ReLU-36,0.72,BatchNorm2d-39,0.7142857142857143,0.5660214028086984,0.35664825268655564,0.003741371091506407,2,98.73417721518987,False
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,wrsa,81,11,0.1233280359530136,0.2957125794183015,0.3297026907456858,0.2063746547926722,0.05686228943807592,BatchNorm2d-29,0.5251396648044693,Conv2d-28,0.4972067039106145,0.32597841138358796,0.1233280359530136,0.0037242793620978487,9,90.12345679012346,False
mixer_b16_224_classification,mixer_b16_224_classification,mixer_b16_224,wrsa,62,12,0.5546981161649674,0.629134390168607,0.6685578267231098,0.11385971055814237,0.05073258780467538,LayerNorm-21,0.8285714285714286,MixerBlock-10,0.8238095238095238,0.6649793514360134,0.5546981161649674,0.0035784752870964276,2,98.38709677419355,False
googlenet_classification,googlenet_classification,googlenet,wrsa,98,12,0.24233229700939085,0.565468866774925,0.6701769887521078,0.427844691742717,0.09845997103230697,MaxPool2d-12,0.8578680203045685,Conv2d-101,0.8629441624365483,0.6668422201404105,0.24233229700939085,0.0033347686116973474,3,97.95918367346938,False
room_layout_taskonomy,room_layout_taskonomy,room_layout,wrsa,81,11,0.1204307855576319,0.30710780180953506,0.3296696044413795,0.2092388188837476,0.025423587305494044,ReLU-30,0.6033519553072626,Conv2d-47,0.8435754189944135,0.32634136898367444,0.1204307855576319,0.0033282354577050532,6,93.82716049382715,False
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,wrsa,88,12,0.2906656774300773,0.5912716385560575,0.675960609639554,0.38529493220947664,0.18141004952938367,Conv2d-54,0.8415094339622642,ReLU-18,0.8452830188679246,0.6730327015156387,0.4046318544489691,0.0029279081239153015,4,96.5909090909091,False
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,wrsa,79,13,0.3189426546517343,0.5323108702047921,0.6774251629078851,0.3584825082561508,0.1524957659854459,Conv2d-52,0.9485714285714286,Conv2d-49,0.8914285714285715,0.6745511256059127,0.41497716704234594,0.002874037301972443,2,98.73417721518987,False
random_weights_taskonomy,random_weights_taskonomy,random_weights,wrsa,81,11,0.047691366687999434,0.11976886508357067,0.12917300071642443,0.081481634028425,0.007238886699715272,Conv2d-31,0.553072625698324,BatchNorm2d-52,0.9441340782122905,0.1263431002509768,0.047691366687999434,0.002829900465447621,8,91.35802469135803,False
resnet101_classification,resnet101_classification,resnet101,wrsa,156,12,0.3669384059680315,0.5685642445625612,0.6634343114471758,0.2964959054791443,0.07567586223301725,Conv2d-93,0.881159420289855,BatchNorm2d-93,0.8840579710144928,0.6608407934021422,0.3669384059680315,0.002593518045033605,3,98.71794871794873,False
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,wrsa,111,12,0.027679694542980027,0.588304792077496,0.6529660279721975,0.6252863334292175,0.11040904437510335,Linear-77,0.7891156462585034,Linear-58,0.5895691609977324,0.6506527012060548,0.5080561189461464,0.0023133267661427093,2,99.09909909909909,False
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,wrsa,183,8,0.034191454072688414,0.5589088747469144,0.68936435178682,0.6551728977141316,0.18237213003466385,Conv2d-62,0.8115942028985508,Conv2d-65,0.84472049689441,0.687289627235864,0.04405649932336384,0.002074724550956031,2,99.4535519125683,False
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,wrsa,57,11,0.06596586446654515,0.5836549676283017,0.6419995162648566,0.5760336517983115,0.06780268907739484,LayerNorm-25,0.9822222222222222,Linear-49,0.9955555555555556,0.6400322787148675,0.4568305982343595,0.001967237549989176,4,94.73684210526315,False
depth_zbuffer_taskonomy,depth_zbuffer_taskonomy,depth_zbuffer,wrsa,81,11,0.14930142162348178,0.3293987999854875,0.3593018601411616,0.21000043851767983,0.030020374382695503,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.35744499352944104,0.14930142162348178,0.0018568666117205757,2,98.76543209876543,False
keypoints3d_taskonomy,keypoints3d_taskonomy,keypoints3d,wrsa,81,11,0.15136167712422222,0.34243945648712204,0.3753995119554808,0.2240378348312586,0.03187526614171032,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.37356895355222786,0.15136167712422222,0.0018305584032529687,2,98.76543209876543,False
mixer_l16_224_classification,mixer_l16_224_classification,mixer_l16_224,wrsa,122,11,0.5057733798636083,0.6396597052623298,0.6695980656906346,0.16382468582702636,0.0283742961746426,Linear-77,0.7922705314009661,Linear-78,0.7995169082125604,0.6677896555175862,0.5424806704865791,0.001808410173048447,2,99.18032786885246,False
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,wrsa,99,11,0.520460872112147,0.6493356302790477,0.6853664627956879,0.16490559068354094,0.05207963966357687,Sigmoid-8,0.6409090909090909,ScaledStdConv2d-42,0.6818181818181818,0.6836179855541422,0.520460872112147,0.0017484772415456984,3,97.97979797979798,False
fixated_pose_taskonomy,fixated_pose_taskonomy,fixated_pose,wrsa,81,11,0.05343676729924346,0.186932246353741,0.24309636838781112,0.18965960108856766,0.06381988037725145,ReLU-25,0.5083798882681564,Conv2d-28,0.4972067039106145,0.24159379882933651,0.05343676729924346,0.001502569558474609,2,98.76543209876543,False
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,wrsa,79,13,0.3254113415439954,0.5453167718795582,0.6910250172214628,0.3656136756774674,0.16393807309079111,BatchNorm2d-49,0.8971428571428571,Conv2d-49,0.8914285714285715,0.6898791009145396,0.4290898065515952,0.0011459163069231781,3,97.46835443037975,False
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,wrsa,79,13,0.3440867743269495,0.5399457043726059,0.6921269857597958,0.3480402114328463,0.16053866010352025,Conv2d-52,0.9485714285714286,AdaptiveAvgPool2d-1,0.9885714285714284,0.6910525051720765,0.43948795810056973,0.0010744805877193064,3,97.46835443037975,False
convnext_base_classification,convnext_base_classification,convnext_base,wrsa,132,12,0.3036345720979703,0.5693819442085648,0.6755610037340443,0.371926431636074,0.13764210772060587,Conv2d-27,0.6282722513089005,Linear-47,0.6335078534031413,0.67465505735922,0.43208242671823544,0.000905946374824218,2,99.24242424242425,False
resnet50_classification,resnet50_classification,resnet50,wrsa,79,13,0.3495037708492563,0.5773594389661416,0.6803424520606656,0.33083868121140925,0.1328406833126991,Conv2d-49,0.8914285714285715,BatchNorm2d-49,0.8971428571428571,0.679436508419563,0.3541183694136888,0.0009059436411025246,2,98.73417721518987,False
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,wrsa,57,11,0.1393684830865159,0.5402800100463437,0.5897217621088033,0.45035327902228744,0.07248913281268166,Identity-50,0.9866666666666668,Linear-49,0.9955555555555556,0.5892373801083208,0.4404789917460023,0.00048438200048250835,3,96.49122807017544,False
swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k,wrsa,91,11,0.38146229965779394,0.6229988394610976,0.6971214605774956,0.31565916091970164,0.06161482060780177,Linear-92,,Linear-100,,0.6966486277305041,0.5596951555569509,0.00047283284699151107,2,98.9010989010989,False
edge_occlusion_taskonomy,edge_occlusion_taskonomy,edge_occlusion,wrsa,81,11,0.11442616860768781,0.33680836035797,0.3692877536560464,0.25486158504835854,0.027082218367487698,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.36884098321718944,0.11442616860768781,0.000446770438856936,2,98.76543209876543,False
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,wrsa,81,11,0.13093343346277306,0.2999274025577703,0.32562558580072876,0.1946921523379557,0.027924759934360888,Conv2d-45,0.8156424581005587,Conv2d-44,0.7988826815642458,0.32519557949318334,0.13093343346277306,0.00043000630754541636,4,96.29629629629629,False
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,wrsa,81,11,0.025211116722544294,0.14126145454691397,0.17743201833410843,0.15222090161156415,0.03745477926011191,ReLU-34,0.6759776536312849,Conv2d-28,0.4972067039106145,0.1770321997703031,0.025211116722544294,0.000399818563805332,2,98.76543209876543,False
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,wrsa,79,13,0.28800344770444475,0.47808769476124224,0.6349757805714441,0.34697233286699936,0.1556676199748373,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.6349757805714441,0.3007143355174817,0.0,1,100.0,True
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,wrsa,79,13,0.1732112711553445,0.3613692146674161,0.6100379991201783,0.4368267279648338,0.15289800393952546,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.6100379991201783,0.1732112711553445,0.0,1,100.0,True
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,wrsa,79,13,0.2759841353663619,0.4585087460641081,0.673346445851317,0.3973623104849551,0.20595103479333843,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.673346445851317,0.32683810915076067,0.0,1,100.0,True
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,wrsa,79,13,0.2611178967858405,0.46209512861350754,0.5859532298120753,0.3248353330262348,0.07422318658025773,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.5859532298120753,0.3650362859298998,0.0,1,100.0,True
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,wrsa,79,13,0.32977258901565654,0.5257285092815388,0.697998635010583,0.3682260459949265,0.1423033281273598,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.697998635010583,0.3949970908832095,0.0,1,100.0,True
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,wrsa,111,12,0.2437265612366771,0.579201671335847,0.7034304565441312,0.45970389530745404,0.07238516196067235,Linear-94,0.9569160997732428,Linear-94,0.9569160997732428,0.7034304565441312,0.4534199949950942,0.0,1,100.0,True
alexnet_classification,alexnet_classification,alexnet,wrsa,9,9,0.5004510455241504,0.6232099413247166,0.6407473427315655,0.1402962972074151,0.05206571646074376,ReLU-6,0.7727272727272727,ReLU-6,0.7727272727272727,0.6407473427315655,0.5004510455241504,0.0,1,100.0,True
alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,wrsa,13,13,0.20942043715657999,0.5310042473956537,0.5616465014960227,0.3522260643394427,0.09925012469839656,ReLU-6,,ReLU-6,,0.5616465014960227,0.20942043715657999,0.0,1,100.0,True
alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages_ipcl,alexnet_gn_ipcl_openimages,wrsa,13,13,0.14440251948909116,0.4235517529113313,0.5168054963319266,0.37240297684283546,0.07970867048114011,ReLU-6,,ReLU-6,,0.5168054963319266,0.14440251948909116,0.0,1,100.0,True
alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256_ipcl,alexnet_gn_ipcl_places256,wrsa,13,13,0.09652661654356971,0.3974863784270403,0.4945897713119902,0.3980631547684205,0.11004903819821599,ReLU-6,,ReLU-6,,0.4945897713119902,0.09652661654356971,0.0,1,100.0,True
alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2_ipcl,alexnet_gn_ipcl_vggface2,wrsa,13,13,0.2341269048480362,0.2707824824740821,0.29621732924737587,0.06209042439933968,0.04560478499417234,ReLU-7,,ReLU-7,,0.29621732924737587,0.2341269048480362,0.0,1,100.0,True
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,wrsa,115,11,0.008949890367887247,0.5635706319440966,0.6549186664427988,0.6459687760749115,0.2601879325644336,LayerNorm-28,0.5848563968668408,LayerNorm-28,0.5848563968668408,0.6549186664427988,0.024296901869921787,0.0,1,100.0,True
cspresnet50_classification,cspresnet50_classification,cspresnet50,wrsa,82,12,0.41077742925301114,0.5705198063816258,0.6881732169735469,0.2773957877205358,0.12300469419652571,Conv2d-52,0.9088145896656536,Conv2d-52,0.9088145896656536,0.6881732169735469,0.41077742925301114,0.0,1,100.0,True
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,wrsa,57,11,0.08901709466074309,0.5856645555376966,0.6491011223642155,0.5600840277034724,0.08013493086864698,Linear-30,0.5955555555555555,Linear-30,0.5955555555555555,0.6491011223642155,0.4303469149374588,0.0,1,100.0,True
depth_euclidean_taskonomy,depth_euclidean_taskonomy,depth_euclidean,wrsa,81,11,0.14762326373062973,0.3242905450823309,0.36666266941130865,0.21903940568067892,0.03896353122205448,Conv2d-44,0.7988826815642458,Conv2d-44,0.7988826815642458,0.36666266941130865,0.14762326373062973,0.0,1,100.0,True
gmlp_s16_224_classification,gmlp_s16_224_classification,gmlp_s16_224,wrsa,122,12,0.5368092242717893,0.6542567454596191,0.6939305442774986,0.15712132000570922,0.04925235519298932,Linear-68,0.7459016393442623,Linear-68,0.7459016393442623,0.6939305442774986,0.5368092242717893,0.0,1,100.0,True
hardcorenas_a_classification,hardcorenas_a_classification,hardcorenas_a,wrsa,70,12,0.4143293564535204,0.5895480994260909,0.6881023290236227,0.27377297257010225,0.15950619102551028,Conv2d-51,0.9803921568627452,Conv2d-51,0.9803921568627452,0.6881023290236227,0.419281227136574,0.0,1,100.0,True
mixer_b16_224_in21k_classification,mixer_b16_224_in21k_classification,mixer_b16_224_in21k,wrsa,62,12,0.4328701690840724,0.6228409971039626,0.6544176910929118,0.22154752200883943,0.06317117016029494,LayerNorm-22,0.8666666666666667,LayerNorm-22,0.8666666666666667,0.6544176910929118,0.4626241715562425,0.0,1,100.0,True
